headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Donald Trump expects indictment ‘any day now’ in 2020 election subversion case – as it happened,2023-07-31T23:00:25Z,"<p>The blog is now closed, but you can read more about Donald Trump’s swirling legal peril <a href=""https://www.theguardian.com/us-news/2023/jul/31/trumps-republican-primary-lead-poll-increases"">here</a>.</p>",https://www.theguardian.com/us-news/live/2023/jul/31/trump-investigations-aide-hunter-biden-republicans-desantis-politics-live-updates,5971,"<p>The blog is now closed, but you can read more about Donald Trump’s swirling legal peril <a href=""https://www.theguardian.com/us-news/2023/jul/31/trumps-republican-primary-lead-poll-increases"">here</a>.</p>",US news,News,liveblog,Léonie Chao-Fong (now) and Chris Stein (earlier),"US politics, US news, House of Representatives, US Congress, Hunter Biden, Republicans, Democrats",us-news/live/2023/jul/31/trump-investigations-aide-hunter-biden-republicans-desantis-politics-live-updates
Trump increases Republican primary lead despite swirling legal peril,2023-07-31T17:13:49Z,<p>Latest poll puts ex-president at 54% with closest challenger Ron DeSantis – whose campaign appears to be sputtering out – on 17%</p>,https://www.theguardian.com/us-news/2023/jul/31/trumps-republican-primary-lead-poll-increases,991,<p>Latest poll puts ex-president at 54% with closest challenger Ron DeSantis – whose campaign appears to be sputtering out – on 17%</p>,US news,News,article,Martin Pengelly in Washington,"Donald Trump, US news, US politics, Joe Biden, Hunter Biden, Republicans, World news, Donald Trump trials",us-news/2023/jul/31/trumps-republican-primary-lead-poll-increases
The big idea: is it too late to stop extremism taking over politics?,2023-07-31T11:30:35Z,<p>Bizarre conspiracy thinking has infiltrated the mainstream in many western democracies. How can we push back?</p>,https://www.theguardian.com/books/2023/jul/31/the-big-idea-is-it-too-late-to-stop-extremism-taking-over-politics,1052,<p>Bizarre conspiracy thinking has infiltrated the mainstream in many western democracies. How can we push back?</p>,Books,Arts,article,Julia Ebner,"Books, Culture, QAnon, US news, World news, UK news, Europe, Giorgia Meloni, Viktor Orbán, The far right, Far right, Politics books, Politics, US politics, Society, Digital media, Social media",books/2023/jul/31/the-big-idea-is-it-too-late-to-stop-extremism-taking-over-politics
DeSantis fatigue grows among Florida Republicans as 2024 campaign falters,2023-07-31T10:00:34Z,<p>Governor trails Trump for his party’s presidential nomination but there are signs that support is tailing off in his home state</p>,https://www.theguardian.com/us-news/2023/jul/31/ron-desantis-presidential-campaign-florida-republicans,1066,<p>Governor trails Trump for his party’s presidential nomination but there are signs that support is tailing off in his home state</p>,US news,News,article,Richard Luscombe in Miami,"Ron DeSantis, Republicans, Florida, US news, World news",us-news/2023/jul/31/ron-desantis-presidential-campaign-florida-republicans
First Thing: Nikki Haley suggests Mitch McConnell should step aside amid health concerns,2023-07-31T09:55:56Z,"<p>Presidential hopeful makes comment after Senate Republican leader, 81, froze and was unable to speak this week. Plus, search for answers as Antarctic sea ice at historic lows</p>",https://www.theguardian.com/us-news/2023/jul/31/first-thing-nikki-haley-suggests-mitch-mcconnell-should-step-aside-amid-health-concerns,1484,"<p>Presidential hopeful makes comment after Senate Republican leader, 81, froze and was unable to speak this week. Plus, search for answers as Antarctic sea ice at historic lows</p>",US news,News,article,Nicola Slawson,"US news, Mitch McConnell",us-news/2023/jul/31/first-thing-nikki-haley-suggests-mitch-mcconnell-should-step-aside-amid-health-concerns
One man and his drone: ‘My hope is to shut down the coal industry’,2023-07-31T09:00:32Z,<p>How a citizen vigilante in West Virginia uses his drone to uncover polluters who would rather stay hidden</p>,https://www.theguardian.com/environment/2023/jul/31/west-virginia-mining-coal-industry,2084,<p>How a citizen vigilante in West Virginia uses his drone to uncover polluters who would rather stay hidden</p>,Environment,News,article,Oliver Milman,"Environment, West Virginia, Coal, Energy, Fossil fuels, US news",environment/2023/jul/31/west-virginia-mining-coal-industry
Afternoon Update: hope lost of finding Taipan crash crew; Sydney records hottest July; and the wife behind a famous author,2023-07-31T06:47:40Z,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=au_sfl"">Sign up for the Afternoon Update here</a>, and start your day with <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=au_sfl"">our Morning Mail newsletter</a></p>",https://www.theguardian.com/australia-news/2023/jul/31/afternoon-update-hope-lost-of-finding-taipan-crash-crew-sydney-records-hottest-july-and-the-wife-behind-a-famous-author,807,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=au_sfl"">Sign up for the Afternoon Update here</a>, and start your day with <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=au_sfl"">our Morning Mail newsletter</a></p>",Australia news,News,article,Cait Kelly,Australia news,australia-news/2023/jul/31/afternoon-update-hope-lost-of-finding-taipan-crash-crew-sydney-records-hottest-july-and-the-wife-behind-a-famous-author
"Weak, small and reckless: how Ron DeSantis, Republican Napoleon, met his Waterloo",2023-07-31T06:00:31Z,"<p>The Florida governor tried to outflank Trump on the right. Bad idea. Next to the former president, the devil with the best Republican tunes, DeSantis is a minor fiend at best</p>",https://www.theguardian.com/commentisfree/2023/jul/31/ron-desantis-republican-napoleon-donald-trump,3748,"<p>The Florida governor tried to outflank Trump on the right. Bad idea. Next to the former president, the devil with the best Republican tunes, DeSantis is a minor fiend at best</p>",Opinion,Opinion,article,Sidney Blumenthal,"Ron DeSantis, US news, US elections 2024, US politics, Republicans, World news, The far right",commentisfree/2023/jul/31/ron-desantis-republican-napoleon-donald-trump
"Talk of Trump pardon is ‘inappropriate’, Republican candidate Hutchinson says",2023-07-31T05:00:28Z,<p>Former Arkansas governor strikes contrast with fellow candidates who have openly floated idea of pardoning ex-president</p>,https://www.theguardian.com/us-news/2023/jul/31/trump-pardon-inappropriate-asa-hutchinson-republicans,452,<p>Former Arkansas governor strikes contrast with fellow candidates who have openly floated idea of pardoning ex-president</p>,US news,News,article,Ramon Antonio Vargas,"Donald Trump, US elections 2024, US news, Republicans, Donald Trump trials",us-news/2023/jul/31/trump-pardon-inappropriate-asa-hutchinson-republicans
Biden administration trials website for new student loan repayment scheme,2023-07-30T21:55:52Z,<p>Beta – or testing – site for ‘Save’ plan should take only 10 minutes to use and aims to cut undergraduate payments in half</p>,https://www.theguardian.com/money/2023/jul/30/student-loan-repayment-website-biden-plan,439,<p>Beta – or testing – site for ‘Save’ plan should take only 10 minutes to use and aims to cut undergraduate payments in half</p>,Money,Lifestyle,article,Maya Yang,"US student debt, US news, US education, Joe Biden, US politics",money/2023/jul/30/student-loan-repayment-website-biden-plan
"Morning Mail: Taipan’s future in doubt after crash, Pakistan rally blast, EVs surge in popularity",2023-07-30T20:43:57Z,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=mm_sfl"">our Afternoon Update newsletter</a></p>",https://www.theguardian.com/australia-news/2023/jul/31/morning-mail-taipans-future-in-doubt-after-crash-pakistan-rally-blast-evs-surge-in-popularity,1041,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=mm_sfl"">our Afternoon Update newsletter</a></p>",Australia news,News,article,Charlotte Graham-McLay,Australia news,australia-news/2023/jul/31/morning-mail-taipans-future-in-doubt-after-crash-pakistan-rally-blast-evs-surge-in-popularity
We bailed out the banks but we’re not prepared to bail out the planet,2023-07-30T10:04:53Z,<p>US and UK must use financial firepower of the state to put economies on a saner course</p>,https://www.theguardian.com/business/2023/jul/30/we-bailed-out-the-banks-prepared-planet-state-economy-sustainable,958,<p>US and UK must use financial firepower of the state to put economies on a saner course</p>,Business,News,article,Larry Elliott,"Business, Climate crisis, Environment, Joe Biden, Poverty, Inequality, US news, UK news, US politics",business/2023/jul/30/we-bailed-out-the-banks-prepared-planet-state-economy-sustainable
