headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Hurricane Idalia clean-up begins after ‘heartbreaking’ destruction in south-eastern US,2023-08-31T23:02:28Z,"<p>Tropical storm moves into Atlantic but torrential rain and inland flooding still likely in North Carolina, officials warn</p>",https://www.theguardian.com/us-news/2023/aug/31/hurricane-idalia-florida-north-south-carolina-georgia,973,"<p>Tropical storm moves into Atlantic but torrential rain and inland flooding still likely in North Carolina, officials warn</p>",US news,News,article,Richard Luscombe in Miami,"Hurricane Idalia, Hurricanes, US news, Florida, South Carolina, North Carolina, Georgia",us-news/2023/aug/31/hurricane-idalia-florida-north-south-carolina-georgia
Hurricane Idalia brings intense flooding to Carolinas as Biden declares major disaster in Florida – as it happened,2023-08-31T22:00:29Z,"<p>Over 50,000 customers in Carolinas still without power while disaster declaration provides Florida with federal resources</p>",https://www.theguardian.com/us-news/live/2023/aug/31/idalia-hurricane-updates-latest-path-florida-carolina-georgia-news,2681,"<p>Over 50,000 customers in Carolinas still without power while disaster declaration provides Florida with federal resources</p>",US news,News,liveblog,"Maya Yang (now), Erum Salam and Gloria Oladipo (earlier)","Hurricane Idalia, Hurricanes, US news, Florida, North Carolina, South Carolina, Georgia",us-news/live/2023/aug/31/idalia-hurricane-updates-latest-path-florida-carolina-georgia-news
"Morning Mail: Coalition’s big no campaign spenders, Twiggy’s revolving door, humanity’s lucky escape",2023-08-31T21:26:01Z,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=mm_sfl"">our Afternoon Update newsletter</a></p>",https://www.theguardian.com/australia-news/2023/sep/01/morning-mail-coalitions-big-no-campaign-spenders-twiggys-revolving-door-humanitys-lucky-escape,1034,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=mm_sfl"">our Afternoon Update newsletter</a></p>",Australia news,News,article,Martin Farrer,Australia news,australia-news/2023/sep/01/morning-mail-coalitions-big-no-campaign-spenders-twiggys-revolving-door-humanitys-lucky-escape
"Trump’s Georgia election subversion trial will be broadcast live on YouTube, judge says – as it happened",2023-08-31T20:11:16Z,"<p>Former president enters not guilty plea via attorney, skipping arraignment planned for Fulton county next week</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2023/aug/31/idalia-hurricane-updates-latest-path-florida-carolina-georgia-news"">• Hurricane Idalia – live updates</a></li></ul>",https://www.theguardian.com/us-news/live/2023/aug/31/donald-trump-net-worth-mitch-mcconnell-us-politics-live-updates,4589,"<p>Former president enters not guilty plea via attorney, skipping arraignment planned for Fulton county next week</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2023/aug/31/idalia-hurricane-updates-latest-path-florida-carolina-georgia-news"">• Hurricane Idalia – live updates</a></li></ul>",US news,News,liveblog,Chris Stein US politics live blogger,"US politics, US news, Donald Trump, Joe Biden, Republicans, Democrats, Donald Trump trials",us-news/live/2023/aug/31/donald-trump-net-worth-mitch-mcconnell-us-politics-live-updates
Donald Trump pleads not guilty in Georgia election racketeering case,2023-08-31T18:22:49Z,<p>Former president’s court filing means he will not appear in Fulton county for formal arraignment next week</p>,https://www.theguardian.com/us-news/2023/aug/31/trump-pleads-not-guilty-georgia-case-election-2020,738,<p>Former president’s court filing means he will not appear in Fulton county for formal arraignment next week</p>,US news,News,article,Hugo Lowell,"Donald Trump, US news, Georgia, US elections 2020, US politics, World news, Republicans, Donald Trump trials",us-news/2023/aug/31/trump-pleads-not-guilty-georgia-case-election-2020
"Russia-Ukraine war: critics of counteroffensive are ‘spitting in the faces of soldiers’, says Kyiv – as it happened",2023-08-31T18:06:08Z,"<p>Ukraine’s foreign minister also says critics of the offensive’s slow progress should ‘shut up’</p><p><strong><a href=""https://www.theguardian.com/world/2023/aug/31/russia-ukraine-war-at-a-glance-what-we-know-on-day-554-of-the-invasion"">At a glance: what we know on day 554 of the invasion</a></strong></p>",https://www.theguardian.com/world/live/2023/aug/31/russia-ukraine-war-live-updates-zelenskiy-corruption-military-medical-exemptions-moscow-drone-down,7231,"<p>Ukraine’s foreign minister also says critics of the offensive’s slow progress should ‘shut up’</p><p><strong><a href=""https://www.theguardian.com/world/2023/aug/31/russia-ukraine-war-at-a-glance-what-we-know-on-day-554-of-the-invasion"">At a glance: what we know on day 554 of the invasion</a></strong></p>",World news,News,liveblog,"Kevin Rawlinson (now); Yohannes Lowe, Tom Bryant  and Mark Gerts (earlier)","Ukraine, Russia, Europe, Volodymyr Zelenskyy",world/live/2023/aug/31/russia-ukraine-war-live-updates-zelenskiy-corruption-military-medical-exemptions-moscow-drone-down
What is Trump charged with in Georgia and what is the case about?,2023-08-31T17:17:32Z,"<p>Trump and his allies made an aggressive push to invalidate the election results in Georgia as part of an effort to overturn results</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2023/aug/15/trump-indictment-georgia-charges-fulton-county-2020-election-biden-latest-updates"">Trump indictment – live updates</a></li></ul>",https://www.theguardian.com/us-news/2023/aug/14/georgia-trump-2020-fulton-county-case-explained,1692,"<p>Trump and his allies made an aggressive push to invalidate the election results in Georgia as part of an effort to overturn results</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2023/aug/15/trump-indictment-georgia-charges-fulton-county-2020-election-biden-latest-updates"">Trump indictment – live updates</a></li></ul>",US news,News,article,Sam Levine,"Georgia, US elections 2020, US news, US politics, Donald Trump, Donald Trump trials",us-news/2023/aug/14/georgia-trump-2020-fulton-county-case-explained
Bank of England must ‘see job through’ on cost of living; eurozone inflation higher than expected – as it happened,2023-08-31T14:22:56Z,"<p>Live, rolling coverage of business, economics and financial markets with focus on whether price pressures will ease across big economies</p>",https://www.theguardian.com/business/live/2023/aug/31/electric-cars-uk-factories-manufacturing-eurozone-inflation-us-ecb-bank-of-england-ftse-100-sterling-business-live,4171,"<p>Live, rolling coverage of business, economics and financial markets with focus on whether price pressures will ease across big economies</p>",Business,News,liveblog,Jasper Jolly,"Inflation, Economics, Business, Automotive industry, Manufacturing sector, Eurozone, European Central Bank, Christine Lagarde, Bank of England",business/live/2023/aug/31/electric-cars-uk-factories-manufacturing-eurozone-inflation-us-ecb-bank-of-england-ftse-100-sterling-business-live
Top issues in Grant Shapps’ in-tray as new UK defence secretary,2023-08-31T13:51:31Z,"<p>Ben Wallace’s successor faces major issues on several fronts including Ukraine and a British military seeking more investment</p><ul><li><a href=""https://www.theguardian.com/politics/live/2023/aug/31/ben-wallace-resigns-conservatives-cabinet-reshuffle-rishi-sunak-uk-politics-latest-news"">UK politics live – latest updates</a></li></ul>",https://www.theguardian.com/politics/2023/aug/31/the-top-issues-in-grant-shapps-in-tray-as-new-uk-defence-secretary,731,"<p>Ben Wallace’s successor faces major issues on several fronts including Ukraine and a British military seeking more investment</p><ul><li><a href=""https://www.theguardian.com/politics/live/2023/aug/31/ben-wallace-resigns-conservatives-cabinet-reshuffle-rishi-sunak-uk-politics-latest-news"">UK politics live – latest updates</a></li></ul>",Politics,News,article,Dan Sabbagh,"Defence policy, Grant Shapps, Military, Aukus, Ministry of Defence, Foreign policy, Politics, UK news, Ukraine, Europe",politics/2023/aug/31/the-top-issues-in-grant-shapps-in-tray-as-new-uk-defence-secretary
Best podcasts of the week: Meet the tech millionaires in search of eternal life,2023-08-31T08:59:29Z,"<p>In this week’s newsletter: Psychologist Aleks Krotoski investigates the Silicon Valley scions trying to cheat death in The Immortals. Plus: five of the best US politics podcasts</p><p><strong>• <a href=""https://www.theguardian.com/info/2017/may/10/hear-here-podcast-recommendations-sign-up-for-unexpected-audio-pleasures"">Don’t get Hear Here delivered to your inbox? Sign up here</a></strong></p>",https://www.theguardian.com/tv-and-radio/2023/aug/31/the-tech-millionaires-in-search-of-eternal-life,914,"<p>In this week’s newsletter: Psychologist Aleks Krotoski investigates the Silicon Valley scions trying to cheat death in The Immortals. Plus: five of the best US politics podcasts</p><p><strong>• <a href=""https://www.theguardian.com/info/2017/may/10/hear-here-podcast-recommendations-sign-up-for-unexpected-audio-pleasures"">Don’t get Hear Here delivered to your inbox? Sign up here</a></strong></p>",Television & radio,Arts,article,"Alexi Duggins, Hollie Richardson, Nell Frizzell and Charlie Lindlar","Podcasts, Podcasting, Television, Television & radio, Culture, Digital media, Internet, Media, Technology",tv-and-radio/2023/aug/31/the-tech-millionaires-in-search-of-eternal-life
