headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Trump endorses Pence’s brother after sparring with ex-vice-president,2022-04-30T15:13:11Z,<p>Endorsement for Congress comes after Mike Pence rejected Trump’s claim that he could have reversed his election defeat</p>,https://www.theguardian.com/us-news/2022/apr/30/donald-trump-endorses-greg-pence-congress,515,<p>Endorsement for Congress comes after Mike Pence rejected Trump’s claim that he could have reversed his election defeat</p>,US news,News,article,Ramon Antonio Vargas,"Donald Trump, Mike Pence, US politics, Republicans, Indiana, US news",us-news/2022/apr/30/donald-trump-endorses-greg-pence-congress
"Subscriber slump may be bad news for Netflix, but better for the planet",2022-04-30T15:00:03Z,<p>The streaming service’s stumble could also show that the fight for everyone’s attention is going to be much tougher in future</p>,https://www.theguardian.com/commentisfree/2022/apr/30/subscriber-slump-may-be-bad-news-for-netflix-but-better-for-the-planet,895,<p>The streaming service’s stumble could also show that the fight for everyone’s attention is going to be much tougher in future</p>,Opinion,Opinion,article,John Naughton,"Netflix, Video on demand, Media, Technology",commentisfree/2022/apr/30/subscriber-slump-may-be-bad-news-for-netflix-but-better-for-the-planet
Is Brazil ready for the next incarnation of President Lula?,2022-04-30T14:43:46Z,"<p>The 76-year-old former leader, jailed on corruption charges in 2018, is ready to run again and is ahead of  incumbent Jair Bolsonaro in the polls</p>",https://www.theguardian.com/world/2022/apr/30/is-brazil-ready-for-the-next-incarnation-of-president-lula,1596,"<p>The 76-year-old former leader, jailed on corruption charges in 2018, is ready to run again and is ahead of  incumbent Jair Bolsonaro in the polls</p>",World news,News,article,Tom Phillips in Natal,"Brazil, Luiz Inácio Lula da Silva, Jair Bolsonaro, Americas, World news",world/2022/apr/30/is-brazil-ready-for-the-next-incarnation-of-president-lula
Marjorie Taylor Greene accused of lying in hearing in Capitol attack case,2022-04-30T13:54:31Z,"<p>Lawyers for groups challenging Republican say text Greene sent to Meadows, released by House panel, shows she lied in testimony</p>",https://www.theguardian.com/us-news/2022/apr/30/marjorie-taylor-greene-accused-lying-capitol-attack-case,651,"<p>Lawyers for groups challenging Republican say text Greene sent to Meadows, released by House panel, shows she lied in testimony</p>",US news,News,article,Martin Pengelly,"Georgia, US Capitol attack, US politics, Republicans, US news",us-news/2022/apr/30/marjorie-taylor-greene-accused-lying-capitol-attack-case
"According to one Republican, pregnancy from rape is ‘an opportunity’",2022-04-30T13:00:00Z,"<p>Ohio state representative Jean Schmidt said a baby created from rape could grow up to cure cancer – during a debate on abortion, naturally</p>",https://www.theguardian.com/commentisfree/2022/apr/30/ohio-republican-jean-schmidt-pregnancy-rape-opportunity,1108,"<p>Ohio state representative Jean Schmidt said a baby created from rape could grow up to cure cancer – during a debate on abortion, naturally</p>",Opinion,Opinion,article,Arwa Mahdawi,"Republicans, Women",commentisfree/2022/apr/30/ohio-republican-jean-schmidt-pregnancy-rape-opportunity
Arcade Fire: ‘I can’t believe I still live in America. But there’s something about it that I can’t quit’,2022-04-30T12:00:00Z,"<p>After the high-concept hijinks around their last record turned off fans, the indie troubadours have gone back to basics with a rousing new album about Trump and togetherness </p><p><a href=""https://www.theguardian.com/lifeandstyle/series/weekend"">Listen to an audio version of this article</a></p>",https://www.theguardian.com/music/2022/apr/30/arcade-fire-in-new-orleans-we-interview,2360,"<p>After the high-concept hijinks around their last record turned off fans, the indie troubadours have gone back to basics with a rousing new album about Trump and togetherness </p><p><a href=""https://www.theguardian.com/lifeandstyle/series/weekend"">Listen to an audio version of this article</a></p>",Music,Arts,article,Laura Barton,"Arcade Fire, Indie, Music, Culture, Pop and rock, New Orleans",music/2022/apr/30/arcade-fire-in-new-orleans-we-interview
Return of the ‘nerd prom’: Covid-19 and Ukraine war loom over White House correspondents’ dinner,2022-04-30T07:00:49Z,"<p>The gala comes amid a surge of Covid cases in Washington, with many journalists skipping the would-be super spreader</p>",https://www.theguardian.com/us-news/2022/apr/30/white-house-correspondents-dinner-2022-joe-biden,922,"<p>The gala comes amid a surge of Covid cases in Washington, with many journalists skipping the would-be super spreader</p>",US news,News,article,David Smith in Washington,"US news, Biden administration, Joe Biden, Anthony Fauci",us-news/2022/apr/30/white-house-correspondents-dinner-2022-joe-biden
"The Right review: conservatism, Trump, regret and wishful thinking",2022-04-30T06:00:50Z,"<p>Matthew Continetti’s history of 100 years of the American right is ambitious, impressive and worrying</p>",https://www.theguardian.com/books/2022/apr/30/the-right-review-republicans-trump-conservatism-matthew-continetti,949,"<p>Matthew Continetti’s history of 100 years of the American right is ambitious, impressive and worrying</p>",Books,Arts,article,Lloyd Green,"Books, Politics books, US politics, US news, US Congress, Donald Trump, Republicans, World news, The far right, Culture",books/2022/apr/30/the-right-review-republicans-trump-conservatism-matthew-continetti
JD Vance Senate run is test of Trump influence on Republican party,2022-04-30T06:00:47Z,<p>Endorsement splits voters and party in Ohio race already defined by ‘meanness and pettiness and just plain craziness’</p>,https://www.theguardian.com/us-news/2022/apr/29/jd-vance-senate-ohio-trump-influence-republican-party,1838,<p>Endorsement splits voters and party in Ohio race already defined by ‘meanness and pettiness and just plain craziness’</p>,US news,News,article,"Joan E Greve in Delaware, Ohio","US politics, Donald Trump, Republicans, US Senate",us-news/2022/apr/29/jd-vance-senate-ohio-trump-influence-republican-party
Trump claims he doesn’t have documents New York attorney general is seeking – as it happened,2022-04-29T20:06:31Z,"<ul><li><a href=""https://www.theguardian.com/us-news/2022/apr/29/donald-trump-judge-denies-request-end-contempt-order-keep-10000-a-day-fine"">Full report: judge denies Trump’s request to end contempt order</a></li><li><a href=""https://www.theguardian.com/us-news/2022/apr/28/capitol-attack-panel-kevin-mccarthy-republicans-letters"">Capitol attack panel set to issue letter to Kevin McCarthy</a></li><li><a href=""https://www.theguardian.com/world/live/2022/apr/29/russia-ukraine-war-ukraine-decries-barbaric-missile-strikes-on-kyiv-russian-gains-in-donbas-come-at-significant-cost-says-uk-live"">Russia-Ukraine war – latest updates</a></li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",https://www.theguardian.com/us-news/live/2022/apr/29/house-capitol-attack-panel-trump-republicans-joe-biden-ukraine-covid-us-politics-latest,4466,"<ul><li><a href=""https://www.theguardian.com/us-news/2022/apr/29/donald-trump-judge-denies-request-end-contempt-order-keep-10000-a-day-fine"">Full report: judge denies Trump’s request to end contempt order</a></li><li><a href=""https://www.theguardian.com/us-news/2022/apr/28/capitol-attack-panel-kevin-mccarthy-republicans-letters"">Capitol attack panel set to issue letter to Kevin McCarthy</a></li><li><a href=""https://www.theguardian.com/world/live/2022/apr/29/russia-ukraine-war-ukraine-decries-barbaric-missile-strikes-on-kyiv-russian-gains-in-donbas-come-at-significant-cost-says-uk-live"">Russia-Ukraine war – latest updates</a></li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",US news,News,liveblog,Richard Luscombe,"US politics, Joe Biden, Republicans, Democrats, US Capitol attack, US news",us-news/live/2022/apr/29/house-capitol-attack-panel-trump-republicans-joe-biden-ukraine-covid-us-politics-latest
