headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Washington state officials confirm man in his 50s has died from coronavirus,2020-02-29T23:44:43Z,"<p>Officials confirm patient who died was man – not a woman, as Donald Trump mistakenly said – who suffered from chronic illness</p><ul><li><a href=""https://www.theguardian.com/world/2020/feb/29/joe-biden-trump-coronavirus-hoax-claim"">Trump fends off criticism of ‘hoax’ remark </a></li></ul>",https://www.theguardian.com/world/2020/feb/29/us-coronavirus-states-new-cases-california-oregon-washington,693,"<p>Officials confirm patient who died was man – not a woman, as Donald Trump mistakenly said – who suffered from chronic illness</p><ul><li><a href=""https://www.theguardian.com/world/2020/feb/29/joe-biden-trump-coronavirus-hoax-claim"">Trump fends off criticism of ‘hoax’ remark </a></li></ul>",World news,News,article,Hallie Golden in Seattle,"Coronavirus, Washington state, California, Oregon, US news, West Coast",world/2020/feb/29/us-coronavirus-states-new-cases-california-oregon-washington
Trump fends off criticism of 'hoax' remark after first US coronavirus death,2020-02-29T23:32:40Z,<p>Man dies in Washington state as president says he used word hoax ‘with regard to Democrats and what they were saying’</p>,https://www.theguardian.com/world/2020/feb/29/joe-biden-trump-coronavirus-hoax-claim,965,<p>Man dies in Washington state as president says he used word hoax ‘with regard to Democrats and what they were saying’</p>,US news,News,article,Victoria Bekiempis and Martin Pengelly in New York and Hallie Golden in Seattle,"Donald Trump, Coronavirus, Joe Biden, US politics, US news, World news",world/2020/feb/29/joe-biden-trump-coronavirus-hoax-claim
"'Thank you, God': Trump revels in reign as absolute king of CPAC",2020-02-29T23:16:11Z,"<p>At the grassroots conservative gathering after fronting a coronavirus briefing, the president was back in his happy place</p>",https://www.theguardian.com/us-news/2020/feb/29/donald-trump-cpac-romney-comey-flag,726,"<p>At the grassroots conservative gathering after fronting a coronavirus briefing, the president was back in his happy place</p>",US news,News,article,"David Smith in Oxon Hill, Maryland","Donald Trump, Trump administration, US politics, US news, Republicans, US elections 2020, Democrats, World news",us-news/2020/feb/29/donald-trump-cpac-romney-comey-flag
First coronavirus death in the US as Italy and France cancel public events,2020-02-29T22:00:00Z,<p>Paris half-marathon and Serie A title clash among sporting events hit by latest measures</p>,https://www.theguardian.com/world/2020/feb/29/italy-and-france-ban-public-gatherings-as-coronavirus-cases-spread,717,<p>Paris half-marathon and Serie A title clash among sporting events hit by latest measures</p>,World news,News,article,Robin McKie,"Coronavirus, France, Italy, Europe, Serie A, Sport, World news",world/2020/feb/29/italy-and-france-ban-public-gatherings-as-coronavirus-cases-spread
Trump ally Graham and ex-aide Bolton voice concerns over Taliban deal,2020-02-29T21:53:09Z,"<p>Senator ‘very suspect of the Taliban’, ex-national security adviser slams ‘Obama-style deal’ and Democrats call for oversight</p>",https://www.theguardian.com/us-news/2020/feb/29/us-taliban-agreement-reaction-pompeo-trump-allies,857,"<p>Senator ‘very suspect of the Taliban’, ex-national security adviser slams ‘Obama-style deal’ and Democrats call for oversight</p>",US news,News,article,Martin Pengelly in New York,"US foreign policy, Taliban, Afghanistan, Mike Pompeo, John Bolton, Trump administration, US news, World news",us-news/2020/feb/29/us-taliban-agreement-reaction-pompeo-trump-allies
Trump says US virus response 'most aggressive in modern history' – as it happened,2020-02-29T20:04:33Z,"<p>US confirms first death in Washington state and strengthens travel advice, raising Iran and Italy to a level three. This blog is closed</p><ul><li>Follow our <a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">latest coronavirus blog for live news and updates</a></li></ul>",https://www.theguardian.com/world/live/2020/feb/29/coronavirus-live-updates-latest-news-china-wuhan-stock-markets-update,12790,"<p>US confirms first death in Washington state and strengthens travel advice, raising Iran and Italy to a level three. This blog is closed</p><ul><li>Follow our <a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">latest coronavirus blog for live news and updates</a></li></ul>",World news,News,liveblog,"Martin Pengelly  (now), Damien Gayle, Calla Wahlquist and Mattha Busby (earlier)","Coronavirus, Infectious diseases, Science, World news, China, Japan, South Korea, Asia Pacific, Medical research, Microbiology, Dow Jones, Stock markets, Business, US news, Australia news, UK news",world/live/2020/feb/29/coronavirus-live-updates-latest-news-china-wuhan-stock-markets-update
South Carolina primary results in full – county by county,2020-02-29T20:00:02Z,"<p>Get the results in the crucial early voting state</p><ul><li>South Carolina Democrats vote as Biden looks for win to boost flagging <a href=""https://www.theguardian.com/us-news/2020/feb/29/south-carolina-primary-voters-joe-biden-bernie-sanders"">campaign</a></li><li>Help us cover the critical issues of 2020. Consider making a <a href=""https://support.theguardian.com/us/contribute?acquisitionData=%7B%22source%22%3A%22GUARDIAN_WEB%22%2C%22componentType%22%3A%22ACQUISITIONS_EDITORIAL_LINK%22%2C%22componentId%22%3A%22USeoy2019_standfirst_givingtues%22%2C%22campaignCode%22%3A%22USeoy2019%22%2C%22referrerPageviewId%22%3A%22k76hba99or4tglxgbthx%22%2C%22referrerUrl%22%3A%22https%3A%2F%2Fwww.theguardian.com%2Fus-news%2Fng-interactive%2F2020%2Ffeb%2F03%2Fiowa-caucus-results-winner-live-tracker-county-primary-polls%22%7D&amp;INTCMP=USeoy2019"">contribution</a></li></ul>",https://www.theguardian.com/us-news/ng-interactive/2020/feb/29/south-carolina-results-live-primary-vote-tracker-winner-latest,320,"<p>Get the results in the crucial early voting state</p><ul><li>South Carolina Democrats vote as Biden looks for win to boost flagging <a href=""https://www.theguardian.com/us-news/2020/feb/29/south-carolina-primary-voters-joe-biden-bernie-sanders"">campaign</a></li><li>Help us cover the critical issues of 2020. Consider making a <a href=""https://support.theguardian.com/us/contribute?acquisitionData=%7B%22source%22%3A%22GUARDIAN_WEB%22%2C%22componentType%22%3A%22ACQUISITIONS_EDITORIAL_LINK%22%2C%22componentId%22%3A%22USeoy2019_standfirst_givingtues%22%2C%22campaignCode%22%3A%22USeoy2019%22%2C%22referrerPageviewId%22%3A%22k76hba99or4tglxgbthx%22%2C%22referrerUrl%22%3A%22https%3A%2F%2Fwww.theguardian.com%2Fus-news%2Fng-interactive%2F2020%2Ffeb%2F03%2Fiowa-caucus-results-winner-live-tracker-county-primary-polls%22%7D&amp;INTCMP=USeoy2019"">contribution</a></li></ul>",US news,News,interactive,"Juweek Adolphe, Seán Clarke and Peter Andringa","US elections 2020, South Carolina, US politics, Democrats, Joe Biden, Bernie Sanders, Pete Buttigieg, Elizabeth Warren, US news, Amy Klobuchar",us-news/ng-interactive/2020/feb/29/south-carolina-results-live-primary-vote-tracker-winner-latest
US and Taliban sign deal to withdraw American troops from Afghanistan,2020-02-29T16:55:05Z,<ul><li>US troops could leave Afghanistan within 14 months<br></li><li>Taliban agree to peace talks with other Afghans</li></ul>,https://www.theguardian.com/world/2020/feb/29/us-taliban-sign-peace-agreement-afghanistan-war,993,<ul><li>US troops could leave Afghanistan within 14 months<br></li><li>Taliban agree to peace talks with other Afghans</li></ul>,World news,News,article,"Emma Graham-Harrison, Dan Sabbagh, Akhtar Mohammad Makoii and Julian Borger","Afghanistan, Taliban, US foreign policy, Mike Pompeo, US news, South and central Asia, World news",world/2020/feb/29/us-taliban-sign-peace-agreement-afghanistan-war
Republican mega-donor buys stake in Twitter and seeks to oust Jack Dorsey – report,2020-02-29T15:13:43Z,"<p>Billionaire Paul Singer’s Elliott Management has taken a ‘sizable stake’ and intends to ‘push for changes’, reports Bloomberg News</p>",https://www.theguardian.com/technology/2020/feb/29/paul-singer-elliott-management-twitter-jack-dorsey,326,"<p>Billionaire Paul Singer’s Elliott Management has taken a ‘sizable stake’ and intends to ‘push for changes’, reports Bloomberg News</p>",Technology,News,article,Martin Pengelly in New York,"X, Jack Dorsey, Republicans, Technology, US news, World news",technology/2020/feb/29/paul-singer-elliott-management-twitter-jack-dorsey
Ted Cruz tried to mock AOC's scientific knowledge – it didn't end well,2020-02-29T14:14:00Z,<p>The Texas senator tried to pick a fight after Alexandria Ocasio-Cortez called out Mike Pence’s coronavirus credentials</p>,https://www.theguardian.com/us-news/2020/feb/28/alexandria-ocasio-cortez-ted-cruz-coronavirus,430,<p>The Texas senator tried to pick a fight after Alexandria Ocasio-Cortez called out Mike Pence’s coronavirus credentials</p>,US news,News,article,Luke O'Neil,"Alexandria Ocasio-Cortez, US politics, X, Internet, Media, US news, Ted Cruz, Coronavirus, Mike Pence",us-news/2020/feb/28/alexandria-ocasio-cortez-ted-cruz-coronavirus
The west ignores the growth of Islamist insurgents in Africa at its peril,2020-02-29T14:05:47Z,<p>Thousands are being killed across the Sahel region in what is becoming the new battlefront with militants</p>,https://www.theguardian.com/commentisfree/2020/feb/29/west-ignores-growth-islamic-insurgents-africa-at-its-peril,950,<p>Thousands are being killed across the Sahel region in what is becoming the new battlefront with militants</p>,Opinion,Opinion,article,Simon Tisdall,"Sahel, Mali, Burkina Faso, Africa, Islamic State, Emmanuel Macron, World news",commentisfree/2020/feb/29/west-ignores-growth-islamic-insurgents-africa-at-its-peril
Home Office chief Sir Philip Rutnam quits over Priti Patel 'bullying',2020-02-29T12:23:13Z,<p>Rutnam announces plans to sue government for constructive dismissal over ‘vicious and orchestrated campaign’ against him</p>,https://www.theguardian.com/politics/2020/feb/29/home-office-chief-sir-philip-rutnam-quits-over-priti-patel-bullying,1167,<p>Rutnam announces plans to sue government for constructive dismissal over ‘vicious and orchestrated campaign’ against him</p>,Politics,News,article,Aaron Walawalkar,"Civil service, Priti Patel, UK news, Politics",politics/2020/feb/29/home-office-chief-sir-philip-rutnam-quits-over-priti-patel-bullying
