headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
TechScape: Why Donald Trump’s return to Facebook could mark a rocky new age for online discourse,2023-01-31T11:35:01Z,"<p>The former president was banned from Instagram and Facebook following the Jan 6 attacks, but Meta argues that new ‘guardrails’ will keep his behaviour in check. Plus: is a chatbot coming for your job?</p><ul><li><strong><a href=""https://ablink.editorial.theguardian.com/ss/c/TBl-lE0k4WbTlFRn6v-lQXxTpTslqnvUsR2ofAkC00vqkHXqakTSxrykj9mrdACFo11SPMvm9ONAti2JcHBqUgcduObToxycReEYHcTAh6nov_u_7l464yKkl5CZpPeg-CqG3ueb-8UiDZ4dOkhK_xu6BZysaGtGOA-w2_0KTqLsMBLqZrcGelEg-7T5C6DRfMSsX1Wcyrv2RlHjbzIGx0ePxMD7meIXmznkqCFxtrflV_YvxDV9cqXgzdq7c2-9qYTW0MyIMCG7p9sc7wIKCg/3ha/N7031ZxvS8Cv2AmB8PHP-g/h27/towm4HqYM1UtQe3kzAkaoAWT_zh9HyZuTvPyJCk6JeE"">Don’t get TechScape delivered to your inbox? Sign up for the full article here</a></strong></li></ul>",https://www.theguardian.com/technology/2023/jan/31/techscape-donald-trump-return-to-facebook-meta-instagram-chatbot,1162,"<p>The former president was banned from Instagram and Facebook following the Jan 6 attacks, but Meta argues that new ‘guardrails’ will keep his behaviour in check. Plus: is a chatbot coming for your job?</p><ul><li><strong><a href=""https://ablink.editorial.theguardian.com/ss/c/TBl-lE0k4WbTlFRn6v-lQXxTpTslqnvUsR2ofAkC00vqkHXqakTSxrykj9mrdACFo11SPMvm9ONAti2JcHBqUgcduObToxycReEYHcTAh6nov_u_7l464yKkl5CZpPeg-CqG3ueb-8UiDZ4dOkhK_xu6BZysaGtGOA-w2_0KTqLsMBLqZrcGelEg-7T5C6DRfMSsX1Wcyrv2RlHjbzIGx0ePxMD7meIXmznkqCFxtrflV_YvxDV9cqXgzdq7c2-9qYTW0MyIMCG7p9sc7wIKCg/3ha/N7031ZxvS8Cv2AmB8PHP-g/h27/towm4HqYM1UtQe3kzAkaoAWT_zh9HyZuTvPyJCk6JeE"">Don’t get TechScape delivered to your inbox? Sign up for the full article here</a></strong></li></ul>",Technology,News,article,Josh Taylor,"Technology, Social media, Donald Trump, Media, Digital media, US news, Meta, Facebook, Instagram, Nick Clegg, US Capitol attack, Social networking, US politics",technology/2023/jan/31/techscape-donald-trump-return-to-facebook-meta-instagram-chatbot
The media is blowing Biden’s documents ‘scandal’ out of proportion,2023-01-31T11:12:01Z,<p>The news media has greeted the supposed scandal of Biden’s mishandling of classified documents with breathless glee</p>,https://www.theguardian.com/commentisfree/2023/jan/31/media-biden-documents-coverage-out-of-proportion-margaret-sullivan,853,<p>The news media has greeted the supposed scandal of Biden’s mishandling of classified documents with breathless glee</p>,Opinion,Opinion,article,Margaret Sullivan,"US politics, Joe Biden",commentisfree/2023/jan/31/media-biden-documents-coverage-out-of-proportion-margaret-sullivan
First Thing: Biden says US will not provide F-16 fighter jets to Ukraine,2023-01-31T11:04:16Z,"<p>Ukraine planned to push for western fourth-generation fighter jets. Plus, why circadian-rhythm shaming needs to stop</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></li></ul>",https://www.theguardian.com/us-news/2023/jan/31/first-thing-biden-says-us-will-not-provide-f-16-fighter-jets-to-ukraine,1558,"<p>Ukraine planned to push for western fourth-generation fighter jets. Plus, why circadian-rhythm shaming needs to stop</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></li></ul>",US news,News,article,Nicola Slawson,US news,us-news/2023/jan/31/first-thing-biden-says-us-will-not-provide-f-16-fighter-jets-to-ukraine
‘Thought we’d made it’: new Biden rule leaves asylum seekers in limbo,2023-01-31T10:30:43Z,"<p>Those migrating from Nicaragua, Cuba, Haiti and Venezuela dumped back in Mexico after being expelled at US border </p>",https://www.theguardian.com/us-news/2023/jan/31/us-mexico-border-aylum-seekers-biden-rule-change,1076,"<p>Those migrating from Nicaragua, Cuba, Haiti and Venezuela dumped back in Mexico after being expelled at US border </p>",US news,News,article,Nina Lakhani in Mexico City,"US news, Mexico, Migration, Venezuela, Nicaragua, Haiti, Texas, Americas, World news",us-news/2023/jan/31/us-mexico-border-aylum-seekers-biden-rule-change
Paul Pelosi attack: rightwing pundits backtrack after release of police video,2023-01-31T07:00:40Z,<p>Several top commentators promoted conspiracy theories after news of attack at San Francisco home broke in October</p>,https://www.theguardian.com/us-news/2023/jan/31/paul-pelosi-hammer-attack-police-video-rightwing-pundits,819,<p>Several top commentators promoted conspiracy theories after news of attack at San Francisco home broke in October</p>,US news,News,article,Martin Pengelly in New York,"US news, San Francisco, Nancy Pelosi, US politics, US crime, World news",us-news/2023/jan/31/paul-pelosi-hammer-attack-police-video-rightwing-pundits
Jair Bolsonaro applies for six-month tourist visa to stay in US,2023-01-30T22:16:55Z,<p>Ex-Brazil president who has been in Florida since 30 December is being investigated for attempt to topple country’s government</p>,https://www.theguardian.com/world/2023/jan/30/jair-bolsonaro-us-visa-brazil,587,<p>Ex-Brazil president who has been in Florida since 30 December is being investigated for attempt to topple country’s government</p>,World news,News,article,Staff and agencies,"Brazil, Jair Bolsonaro, Americas, World news, Luiz Inácio Lula da Silva",world/2023/jan/30/jair-bolsonaro-us-visa-brazil
Manhattan district attorney to present Trump hush money case to grand jury – as it happened,2023-01-30T21:00:15Z,"<p>Alvin Bragg recently empaneled grand jury to look into allegation that he paid off porn star before 2016 election</p><ul><li><strong><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></strong></li></ul>",https://www.theguardian.com/us-news/live/2023/jan/30/navarro-trial-trump-adviser-jan-6-biden-infrastructure-politics-latest-updates,4356,"<p>Alvin Bragg recently empaneled grand jury to look into allegation that he paid off porn star before 2016 election</p><ul><li><strong><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></strong></li></ul>",US news,News,liveblog,Chris Stein in Washington,"US news, US politics, Republicans, Democrats, US Congress, Joe Biden, House of Representatives, Kamala Harris",us-news/live/2023/jan/30/navarro-trial-trump-adviser-jan-6-biden-infrastructure-politics-latest-updates
New York DA revives investigation into Trump’s hush money payments to Stormy Daniels,2023-01-30T20:41:12Z,"<p>Manhattan district attorney Alvin Bragg to present evidence of $130,000 payment to porn star Stormy Daniels in 2016</p>",https://www.theguardian.com/us-news/2023/jan/30/donald-trump-hush-money-grand-jury-new-york,584,"<p>Manhattan district attorney Alvin Bragg to present evidence of $130,000 payment to porn star Stormy Daniels in 2016</p>",US news,News,article,David Smith in Washington,"Donald Trump, Stormy Daniels, New York, US news, Donald Trump trials",us-news/2023/jan/30/donald-trump-hush-money-grand-jury-new-york
House Republicans rebuffed in bid to access details of DoJ Biden investigation,2023-01-30T19:33:21Z,<p>Republican-controlled judiciary committee told that longstanding precedent prevents disclosures about active investigations</p>,https://www.theguardian.com/us-news/2023/jan/30/republicans-joe-biden-documents-investigation-rebuffed,595,<p>Republican-controlled judiciary committee told that longstanding precedent prevents disclosures about active investigations</p>,US news,News,article,Hugo Lowell in Washington,"House of Representatives, US Congress, Joe Biden, Donald Trump, US news, US politics, Biden administration, Jim Jordan",us-news/2023/jan/30/republicans-joe-biden-documents-investigation-rebuffed
Iñaki Williams’ 251-game run is over. But some things stay the same,2023-01-30T16:50:28Z,<p>The player who had been on the pitch for every league game since 2017 watched his team lose 1-0 to Iago Aspas and Celta</p>,https://www.theguardian.com/football/blog/2023/jan/30/inaki-williams-la-liga-athletic-bilbao,1611,<p>The player who had been on the pitch for every league game since 2017 watched his team lose 1-0 to Iago Aspas and Celta</p>,Football,Sport,article,Sid Lowe,"La Liga, European club football, Football, Athletic Bilbao, Sport",football/blog/2023/jan/30/inaki-williams-la-liga-athletic-bilbao
First Thing: Ron DeSantis prepares for 2024 White House run,2023-01-30T11:09:42Z,"<p>Florida governor’s moves spur Trump to lash out at him during low-key events over the weekend in New Hampshire and South Carolina. Plus, Sarah Michelle Gellar makes a comeback</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></li></ul>",https://www.theguardian.com/us-news/2023/jan/30/first-thing-ron-desantis-prepares-2024-white-house-run,1625,"<p>Florida governor’s moves spur Trump to lash out at him during low-key events over the weekend in New Hampshire and South Carolina. Plus, Sarah Michelle Gellar makes a comeback</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></li></ul>",US news,News,article,Nicola Slawson,US news,us-news/2023/jan/30/first-thing-ron-desantis-prepares-2024-white-house-run
Far-right project that pushed election lies expands mission as Trump ramps up 2024 campaign,2023-01-30T10:00:14Z,<p>ReAwaken America faces criticism from religious leaders as it pushes disinformation using Christian nationalist messages </p>,https://www.theguardian.com/us-news/2023/jan/30/far-right-project-disinformation-trump-2024-campaign,1305,<p>ReAwaken America faces criticism from religious leaders as it pushes disinformation using Christian nationalist messages </p>,US news,News,article,Peter Stone in Washington,"Donald Trump, US elections 2024, US news, US politics",us-news/2023/jan/30/far-right-project-disinformation-trump-2024-campaign
Ron DeSantis prepares for 2024 White House bid as Trump hits campaign trail,2023-01-29T21:00:02Z,<p>Moves spur Trump into attacking Florida governor during low-key events over the weekend in Iowa and New Hampshire</p>,https://www.theguardian.com/us-news/2023/jan/29/desantis-trump-2024-white-house-bid,894,<p>Moves spur Trump into attacking Florida governor during low-key events over the weekend in Iowa and New Hampshire</p>,US news,News,article,Maya Yang,"US elections 2024, Ron DeSantis, US news, US politics, Donald Trump, Republicans, Florida",us-news/2023/jan/29/desantis-trump-2024-white-house-bid
The human genome needs updating. But how do we make it fair?,2023-01-29T15:00:51Z,"<p>Healthcare’s standard genome is mostly based on one American. As we enter the era of personalised medicine, this bias has drawbacks for much of the world’s population</p>",https://www.theguardian.com/science/2023/jan/29/the-human-genome-needs-updating-but-how-do-we-make-it-fair,1778,"<p>Healthcare’s standard genome is mostly based on one American. As we enter the era of personalised medicine, this bias has drawbacks for much of the world’s population</p>",Science,News,article,Ida Emilie Steinmark,"Genetics, Science, Biology, Technology, Human Genome Project, Medical research",science/2023/jan/29/the-human-genome-needs-updating-but-how-do-we-make-it-fair
 ‘I use it because it’s better’: why chefs are embracing the electric stove,2023-01-29T11:00:46Z,"<p>As evidence mounts that gas stoves are bad for human health, a growing number of professional chefs say electric even makes for a better cooking experience</p>",https://www.theguardian.com/environment/2023/jan/29/why-electric-stoves-are-better-chefs,1668,"<p>As evidence mounts that gas stoves are bad for human health, a growing number of professional chefs say electric even makes for a better cooking experience</p>",Environment,News,article,Whitney Bauck,"Gas stoves, Environment, Pollution",environment/2023/jan/29/why-electric-stoves-are-better-chefs
Never Give an Inch review: Mike Pompeo as ‘heat-seeking missile for Trump’s ass’,2023-01-29T07:00:43Z,"<p>The former secretary of state wants to be president. His vicious memoir will sell, but he may not find buyers at the polls</p>",https://www.theguardian.com/books/2023/jan/29/never-give-an-inch-review-mike-pompeo-trump-2024-republicans,977,"<p>The former secretary of state wants to be president. His vicious memoir will sell, but he may not find buyers at the polls</p>",Books,Arts,article,Lloyd Green,"Books, Politics books, Mike Pompeo, Trump administration, Donald Trump, Republicans, US elections 2024, US foreign policy, US national security, US politics, US news, World news, Nikki Haley, Mike Pence, John Bolton",books/2023/jan/29/never-give-an-inch-review-mike-pompeo-trump-2024-republicans
‘Hostile takeover’: the tiny Florida university targeted by Ron DeSantis,2023-01-29T07:00:43Z,<p>Governor’s latest shot in his war on woke is the shock appointment of rightwing trustees to progressive New College</p>,https://www.theguardian.com/us-news/2023/jan/29/ron-desantis-florida-university-new-college-woke-war,1268,<p>Governor’s latest shot in his war on woke is the shock appointment of rightwing trustees to progressive New College</p>,US news,News,article,"Joseph Contreras in Sarasota, Florida","Ron DeSantis, Florida, US news, Higher education, Republicans",us-news/2023/jan/29/ron-desantis-florida-university-new-college-woke-war
Tesla trial: did Musk’s tweet affect the firm’s stock price? Experts weigh in,2023-01-29T06:00:40Z,<p>Legal and finance experts say the car company’s attorneys face an ‘uphill battle’ to prove the billionaire’s tweets had no impact on shares</p>,https://www.theguardian.com/technology/2023/jan/28/tesla-trial-elon-musk-what-you-need-to-know-explainer,1282,<p>Legal and finance experts say the car company’s attorneys face an ‘uphill battle’ to prove the billionaire’s tweets had no impact on shares</p>,Technology,News,article,Erin McCormick in San Francisco,"X, Elon Musk, Tesla, Internet, Technology, Law, Law (US)",technology/2023/jan/28/tesla-trial-elon-musk-what-you-need-to-know-explainer
Trump says he is ‘more angry’ than ever as he tries to revive White House bid,2023-01-28T22:48:56Z,<p>Speech to Republicans in New Hampshire as ex-president becomes first to hit the 2024 campaign trail </p>,https://www.theguardian.com/us-news/2023/jan/28/donald-trump-2024-campaign-trail,1525,<p>Speech to Republicans in New Hampshire as ex-president becomes first to hit the 2024 campaign trail </p>,US news,News,article,David Smith in Washington,"Donald Trump, US politics, New Hampshire, US news",us-news/2023/jan/28/donald-trump-2024-campaign-trail
Marie Kondo’s new messier mode chimes neatly with the times,2023-01-28T14:00:21Z,<p>The queen of clean says she’s ‘kind of given up’ on keeping her home tidy as she enjoys time with her family</p>,https://www.theguardian.com/commentisfree/2023/jan/28/marie-kondo-new-messier-mode-week-in-patriarchy,1029,<p>The queen of clean says she’s ‘kind of given up’ on keeping her home tidy as she enjoys time with her family</p>,Opinion,Opinion,article,Arwa Mahdawi,"Marie Kondo, Women",commentisfree/2023/jan/28/marie-kondo-new-messier-mode-week-in-patriarchy
"Biden and Pence documents reveal US crisis of ‘overclassification’, expert says",2023-01-28T09:00:15Z,"<p>System whereby government classifies 50m documents a year threatens national security and democracy, says Jameel Jaffer</p>",https://www.theguardian.com/us-news/2023/jan/28/biden-pence-trump-documents-crisis-overclassification-jameel-jaffer,1377,"<p>System whereby government classifies 50m documents a year threatens national security and democracy, says Jameel Jaffer</p>",US news,News,article,David Smith in Washington,"US national security, US news, Joe Biden, Mike Pence, Donald Trump, US politics, Donald Trump trials",us-news/2023/jan/28/biden-pence-trump-documents-crisis-overclassification-jameel-jaffer
"Georgia is seeking to define ‘Cop City’ protests as terrorism, experts say",2023-01-28T08:00:14Z,<p>Actions by police match rhetoric from state politicians seeking to define a largely peaceful protest movement as terrorism </p>,https://www.theguardian.com/us-news/2023/jan/28/georgia-cop-city-atlanta-protests,1429,<p>Actions by police match rhetoric from state politicians seeking to define a largely peaceful protest movement as terrorism </p>,US news,News,article,Timothy Pratt in Atlanta,"Atlanta, Georgia, Protest, US news, Environment",us-news/2023/jan/28/georgia-cop-city-atlanta-protests
Marjorie Taylor Greene keeps rising in Republican ranks despite ‘loony lies’,2023-01-28T07:00:14Z,"<p>The extremist who has supported QAnon is firmly on her way to becoming a senior figure in the party as a key ally of the House speaker, Kevin McCarthy</p>",https://www.theguardian.com/us-news/2023/jan/28/marjorie-taylor-greene-kevin-mccarthy-republicans-house-committee,1348,"<p>The extremist who has supported QAnon is firmly on her way to becoming a senior figure in the party as a key ally of the House speaker, Kevin McCarthy</p>",US news,News,article,Adam Gabbatt,"Republicans, Kevin McCarthy, House of Representatives, US politics, The far right, US news",us-news/2023/jan/28/marjorie-taylor-greene-kevin-mccarthy-republicans-house-committee
Protests after video of fatal Memphis police beating is released – as it happened,2023-01-28T04:58:06Z,"<ul><li><a href=""https://www.theguardian.com/us-news/2023/jan/27/tyre-nichols-video-memphis-police-footage-released"">‘I’m just trying to go home’: Tyre Nichols heard pleading in released video</a></li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",https://www.theguardian.com/us-news/live/2023/jan/27/biden-tyre-nichols-police-video-rnc-politics-latest-updates,7452,"<ul><li><a href=""https://www.theguardian.com/us-news/2023/jan/27/tyre-nichols-video-memphis-police-footage-released"">‘I’m just trying to go home’: Tyre Nichols heard pleading in released video</a></li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",US news,News,liveblog,"Mostafa Rachwani  (now), Maanvi Singh, Gabrielle Canon, Maya Yang and Chris Stein (earlier)","Tyre Nichols, US politics, Joe Biden, US policing, Republicans, Democrats, US Congress, House of Representatives, US Senate, US news",us-news/live/2023/jan/27/biden-tyre-nichols-police-video-rnc-politics-latest-updates
Capitol rioter who assaulted Brian Sicknick gets near-seven year sentence ,2023-01-27T23:00:25Z,<p>Julian Khater pleaded guilty to using chemical spray to attack the Capitol police officer who died on 7 January</p>,https://www.theguardian.com/us-news/2023/jan/27/capitol-rioter-assaulted-officer-brian-sicknick-sentence,552,<p>Julian Khater pleaded guilty to using chemical spray to attack the Capitol police officer who died on 7 January</p>,US news,News,article,Martin Pengelly,"US Capitol attack, US politics, US news, US crime, Washington DC, World news",us-news/2023/jan/27/capitol-rioter-assaulted-officer-brian-sicknick-sentence
Florida Republican sends welcome grenades to fellow Congress members,2023-01-27T19:39:17Z,<p>Inert projectiles came with a note that among other things said ‘let’s come together and get to work on behalf of our constituents’</p>,https://www.theguardian.com/us-news/2023/jan/27/florida-republican-grenades-congress-cory-mills,561,<p>Inert projectiles came with a note that among other things said ‘let’s come together and get to work on behalf of our constituents’</p>,US news,News,article,Martin Pengelly in New York,"House of Representatives, Republicans, Florida, US news, Democrats, US politics",us-news/2023/jan/27/florida-republican-grenades-congress-cory-mills
"At least 10 civilians killed in new Russian shelling, Kyiv says; fierce fighting in eastern Donetsk battle – as it happened",2023-01-27T18:51:25Z,"<p>Towns and villages in east and south <a href=""https://www.theguardian.com/world/live/2023/jan/27/russia-ukraine-war-live-zelenskiy-calls-for-further-sanctions-and-more-weapons-after-latest-strikes?filterKeyEvents=false&amp;page=with:block-63d3f0608f0828070504dba6#block-63d3f0608f0828070504dba6"">hit by new barrage</a>; Ukraine claims <a href=""https://www.theguardian.com/world/live/2023/jan/27/russia-ukraine-war-live-zelenskiy-calls-for-further-sanctions-and-more-weapons-after-latest-strikes?page=with:block-63d3d5f68f085c034debc044#block-63d3d5f68f085c034debc044"">to have killed 109 Russians</a> in eastern Donetsk battle. This live blog is closed</p><ul><li><a href=""https://www.theguardian.com/world/series/russia-ukraine-war-at-a-glance"">Russia-Ukraine war at a glance</a></li></ul>",https://www.theguardian.com/world/live/2023/jan/27/russia-ukraine-war-live-zelenskiy-calls-for-further-sanctions-and-more-weapons-after-latest-strikes,8062,"<p>Towns and villages in east and south <a href=""https://www.theguardian.com/world/live/2023/jan/27/russia-ukraine-war-live-zelenskiy-calls-for-further-sanctions-and-more-weapons-after-latest-strikes?filterKeyEvents=false&amp;page=with:block-63d3f0608f0828070504dba6#block-63d3f0608f0828070504dba6"">hit by new barrage</a>; Ukraine claims <a href=""https://www.theguardian.com/world/live/2023/jan/27/russia-ukraine-war-live-zelenskiy-calls-for-further-sanctions-and-more-weapons-after-latest-strikes?page=with:block-63d3d5f68f085c034debc044#block-63d3d5f68f085c034debc044"">to have killed 109 Russians</a> in eastern Donetsk battle. This live blog is closed</p><ul><li><a href=""https://www.theguardian.com/world/series/russia-ukraine-war-at-a-glance"">Russia-Ukraine war at a glance</a></li></ul>",World news,News,liveblog,"Kevin Rawlinson, Martin Belam and Helen Sullivan","Ukraine, Russia, Europe, World news",world/live/2023/jan/27/russia-ukraine-war-live-zelenskiy-calls-for-further-sanctions-and-more-weapons-after-latest-strikes
Wanda Sykes on Trump’s Facebook return: ‘Like letting Hannibal Lecter babysit your most delicious child’,2023-01-27T16:41:27Z,"<p>Late-night hosts discuss Meta’s reinstatement of Donald Trump to Facebook and Instagram, and Jimmy Kimmel celebrates the 20th anniversary of his show</p>",https://www.theguardian.com/culture/2023/jan/27/wanda-sykes-trump-stephen-colbert-seth-meyers-jimmy-kimmel-late-night,854,"<p>Late-night hosts discuss Meta’s reinstatement of Donald Trump to Facebook and Instagram, and Jimmy Kimmel celebrates the 20th anniversary of his show</p>",Culture,Arts,article,Guardian staff,"Late-night TV roundup, Stephen Colbert, Seth Meyers, Jimmy Kimmel, Wanda Sykes, TV comedy, Comedy, Culture, Television & radio, Television",culture/2023/jan/27/wanda-sykes-trump-stephen-colbert-seth-meyers-jimmy-kimmel-late-night
