headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
"Americans should not be concerned about potential nuclear war, Biden says – as it happened",2022-02-28T22:01:29Z,"<ul><li>Tuesday night speech comes as approval rating drops to 40.4%</li><li>President warns crisis and sanctions could drive up gas prices</li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",https://www.theguardian.com/us-news/live/2022/feb/28/joe-biden-ukraine-russia-state-of-the-union-live-latest,5950,"<ul><li>Tuesday night speech comes as approval rating drops to 40.4%</li><li>President warns crisis and sanctions could drive up gas prices</li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",US news,News,liveblog,Joan E Greve in Washington,"Joe Biden, US politics, US news, Ukraine, Russia, World news, Europe, US foreign policy, Vladimir Putin, State of the Union address, US economy, Business",us-news/live/2022/feb/28/joe-biden-ukraine-russia-state-of-the-union-live-latest
US supreme court signals it may restrict EPA’s ability to fight climate crisis,2022-02-28T14:47:34Z,"<p>Roberts suggests states could claim harm from laws not yet enacted</p><ul><li><a href=""https://www.theguardian.com/commentisfree/2022/feb/28/us-supreme-court-rightwing-climate-crisis"">Opinion: the supreme court has climate change in its sights</a></li></ul>",https://www.theguardian.com/environment/2022/feb/28/supreme-court-epa-biden-climate-crisis,746,"<p>Roberts suggests states could claim harm from laws not yet enacted</p><ul><li><a href=""https://www.theguardian.com/commentisfree/2022/feb/28/us-supreme-court-rightwing-climate-crisis"">Opinion: the supreme court has climate change in its sights</a></li></ul>",Environment,News,article,Oliver Milman and agencies,"Climate crisis, US Environmental Protection Agency, US news, US supreme court, World news, Law (US), Law, Environment",environment/2022/feb/28/supreme-court-epa-biden-climate-crisis
Republican Lauren Boebert compares Ukraine to Canadian truckers’ convoy,2022-02-28T12:57:57Z,"<p>Congresswoman says ‘our neighbors to the north need to be liberated’, prompting widespread condemnation</p>",https://www.theguardian.com/us-news/2022/feb/28/republican-lauren-boebert-russian-invasion-ukraine-canada,459,"<p>Congresswoman says ‘our neighbors to the north need to be liberated’, prompting widespread condemnation</p>",US news,News,article,Martin Pengelly,"Republicans, US politics, US news, World news",us-news/2022/feb/28/republican-lauren-boebert-russian-invasion-ukraine-canada
First Thing: Russian rouble crashes as sanctions make their mark,2022-02-28T11:18:53Z,"<p>Central bank more than doubles interest rates in effort to protect currency and economy. Plus, Patrisse Cullors on co-founding Black Lives Matter</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></li></ul>",https://www.theguardian.com/us-news/2022/feb/28/first-thing-russian-rouble-crashes-as-sanctions-make-their-mark,1305,"<p>Central bank more than doubles interest rates in effort to protect currency and economy. Plus, Patrisse Cullors on co-founding Black Lives Matter</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></li></ul>",US news,News,article,Nicola Slawson,"US news, World news",us-news/2022/feb/28/first-thing-russian-rouble-crashes-as-sanctions-make-their-mark
The rightwing US supreme court has climate protection in its sights,2022-02-28T11:08:42Z,"<p>The court is breaking with precedent, procedure and prudence to achieve the ultra-conservative majority’s policy preferences</p>",https://www.theguardian.com/commentisfree/2022/feb/28/us-supreme-court-rightwing-climate-crisis,1685,"<p>The court is breaking with precedent, procedure and prudence to achieve the ultra-conservative majority’s policy preferences</p>",Opinion,Opinion,article,Laurence H Tribe and Jeremy Lewin,"US supreme court, US Environmental Protection Agency, Environment, Climate crisis",commentisfree/2022/feb/28/us-supreme-court-rightwing-climate-crisis
Giuliani’s legal problems deepen as ‘false electors’ scheme investigated,2022-02-28T10:00:41Z,<p>Ex-prosecutors say possible charges could include falsifying voting documents and even conspiracy to defraud the US</p>,https://www.theguardian.com/us-news/2022/feb/28/rudy-giuliani-legal-problems-false-electors-scheme,1351,<p>Ex-prosecutors say possible charges could include falsifying voting documents and even conspiracy to defraud the US</p>,US news,News,article,Peter Stone in Washington,"Rudy Giuliani, Donald Trump, US elections 2020, US news",us-news/2022/feb/28/rudy-giuliani-legal-problems-false-electors-scheme
Monday briefing: Rouble tumbles as sanctions bite,2022-02-28T06:27:58Z,<p>Alarm at Putin’s leveraging of Russia’s nuclear threat … impact of climate crisis worse than predicted … and Bridget Everett on making the big time</p>,https://www.theguardian.com/world/2022/feb/28/monday-briefing-rouble-russia,1415,<p>Alarm at Putin’s leveraging of Russia’s nuclear threat … impact of climate crisis worse than predicted … and Bridget Everett on making the big time</p>,World news,News,article,Martin Farrer,,world/2022/feb/28/monday-briefing-rouble-russia
Trump ignores Farage – and risks midterm elections farrago – with insistence on big lie,2022-02-28T06:00:35Z,<p>Analysis: His British friend tried to help but the former president did not want to forget his voter fraud obsession and focus on the future. CPAC loved it but Republicans hoping to take Congress know they are courting disaster</p>,https://www.theguardian.com/us-news/2022/feb/28/trump-farage-midterm-elections-big-lie-cpac-straw-poll-desantis-republicans,852,<p>Analysis: His British friend tried to help but the former president did not want to forget his voter fraud obsession and focus on the future. CPAC loved it but Republicans hoping to take Congress know they are courting disaster</p>,US news,News,article,"David Smith in Orlando, Florida","Donald Trump, CPAC, US politics, US news, Republicans, US midterm elections 2022, US elections 2024, Ron DeSantis, World news, The far right, Florida, Nigel Farage, Politics",us-news/2022/feb/28/trump-farage-midterm-elections-big-lie-cpac-straw-poll-desantis-republicans
William Barr uses new book to outline case against Trump White House run,2022-02-28T05:01:32Z,"<p>Former attorney general also describes tempestuous Oval Office meeting in which he rejected electoral fraud claims</p><ul><li><a href=""https://www.theguardian.com/us-news/2022/feb/27/donald-trump-defends-calling-putin-smart-hints-at-2024-presidential-bid"">Trump hints at 2024 presidential bid in CPAC speech</a></li></ul>",https://www.theguardian.com/books/2022/feb/28/william-barr-book-trump-electoral-fraud-lie-michael-flynn-russia,860,"<p>Former attorney general also describes tempestuous Oval Office meeting in which he rejected electoral fraud claims</p><ul><li><a href=""https://www.theguardian.com/us-news/2022/feb/27/donald-trump-defends-calling-putin-smart-hints-at-2024-presidential-bid"">Trump hints at 2024 presidential bid in CPAC speech</a></li></ul>",Books,Arts,article,Martin Pengelly in New York,"Books, William Barr, US politics, US news, Donald Trump, Trump administration, Republicans, World news, Autobiography and memoir, Politics books",books/2022/feb/28/william-barr-book-trump-electoral-fraud-lie-michael-flynn-russia
Zelenskiy backing hits 90% among Ukrainians in poll since invasion – as it happened,2022-02-28T04:44:47Z,"<p>Vladimir Putin said nuclear move came after aggressive statements by Nato countries; satellite images show ground forces heading to capital; Ukrainian president says two sides to meet on Belarus border.</p><p>This blog is now closed. <a href=""https://www.theguardian.com/world/series/ukraine-live/latest"">Follow our live coverage of the Russian invasion here</a>.</p><ul><li><a href=""https://www.theguardian.com/world/series/ukraine-live/latest"">Russia-Ukraine war latest news – live updates</a></li></ul>",https://www.theguardian.com/world/live/2022/feb/27/russia-ukraine-latest-news-missile-strikes-on-oil-facilities-reported-as-some-russian-banks-cut-off-from-swift-system-live,18629,"<p>Vladimir Putin said nuclear move came after aggressive statements by Nato countries; satellite images show ground forces heading to capital; Ukrainian president says two sides to meet on Belarus border.</p><p>This blog is now closed. <a href=""https://www.theguardian.com/world/series/ukraine-live/latest"">Follow our live coverage of the Russian invasion here</a>.</p><ul><li><a href=""https://www.theguardian.com/world/series/ukraine-live/latest"">Russia-Ukraine war latest news – live updates</a></li></ul>",World news,News,liveblog,"Samantha Lock (now); Dani Anguiano, Robert Booth  and Jem Bartholomew (earlier)","Ukraine, World news, Europe, Russia",world/live/2022/feb/27/russia-ukraine-latest-news-missile-strikes-on-oil-facilities-reported-as-some-russian-banks-cut-off-from-swift-system-live
