headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Attack on chemical plant in Sievierodonetsk criticised by Zelensky – as it happened,2022-05-31T23:44:57Z,"<p>Ukraine president calls bombing of major chemical plant ‘madness’; <a href=""https://www.theguardian.com/world/live/2022/may/31/russia-ukraine-war-latest-eu-agrees-landmark-russian-oil-ban-moscow-claims-a-third-of-sievierodonetsk-under-its-control-live?filterKeyEvents=false&amp;page=with:block-62967a6f8f085aa1402f4fdb#block-62967a6f8f085aa1402f4fdb"">Gazprom halts gas flows to companies in three western European countries</a></p><ul><li><a href=""https://www.theguardian.com/world/2022/may/31/plea-for-heavy-weapons-ukraine-frontline-mykolaiv"">‘West can change the outcome’: plea for heavy weapons on frontline</a></li><li><a href=""https://www.theguardian.com/world/2022/may/31/mass-civil-legal-action-to-seek-compensation-for-ukrainian-war-victims"">Mass civil legal action to seek compensation for war victims</a></li><li><a href=""https://www.theguardian.com/world/2022/may/31/whats-next-for-ukraine-after-russias-donbas-offensive"">Analysis: what’s next for Ukraine after Russia’s Donbas offensive?</a></li><li><a href=""https://www.theguardian.com/world/2022/may/31/russia-ukraine-war-what-we-know-on-day-97-of-the-invasion"">At a glance: what we know on day 97 of the invasion</a><strong><br></strong></li></ul>",https://www.theguardian.com/world/live/2022/may/31/russia-ukraine-war-latest-eu-agrees-landmark-russian-oil-ban-moscow-claims-a-third-of-sievierodonetsk-under-its-control-live,11198,"<p>Ukraine president calls bombing of major chemical plant ‘madness’; <a href=""https://www.theguardian.com/world/live/2022/may/31/russia-ukraine-war-latest-eu-agrees-landmark-russian-oil-ban-moscow-claims-a-third-of-sievierodonetsk-under-its-control-live?filterKeyEvents=false&amp;page=with:block-62967a6f8f085aa1402f4fdb#block-62967a6f8f085aa1402f4fdb"">Gazprom halts gas flows to companies in three western European countries</a></p><ul><li><a href=""https://www.theguardian.com/world/2022/may/31/plea-for-heavy-weapons-ukraine-frontline-mykolaiv"">‘West can change the outcome’: plea for heavy weapons on frontline</a></li><li><a href=""https://www.theguardian.com/world/2022/may/31/mass-civil-legal-action-to-seek-compensation-for-ukrainian-war-victims"">Mass civil legal action to seek compensation for war victims</a></li><li><a href=""https://www.theguardian.com/world/2022/may/31/whats-next-for-ukraine-after-russias-donbas-offensive"">Analysis: what’s next for Ukraine after Russia’s Donbas offensive?</a></li><li><a href=""https://www.theguardian.com/world/2022/may/31/russia-ukraine-war-what-we-know-on-day-97-of-the-invasion"">At a glance: what we know on day 97 of the invasion</a><strong><br></strong></li></ul>",World news,News,liveblog,"Tess McClure (now); Maanvi Singh , Gloria Oladipo, Geneva Abdul, Martin Belam and Samantha Lock (earlier)","Ukraine, Russia, Europe, World news",world/live/2022/may/31/russia-ukraine-war-latest-eu-agrees-landmark-russian-oil-ban-moscow-claims-a-third-of-sievierodonetsk-under-its-control-live
BTS-mania sweeps the White House as boy band speaks on anti-Asian hate,2022-05-31T23:05:50Z,<p>Young fans peer through the gates while K-pop sensations meet the president and address the press</p>,https://www.theguardian.com/us-news/2022/may/31/bts-white-house-visit-anti-asian-american-hate-crimes,853,<p>Young fans peer through the gates while K-pop sensations meet the president and address the press</p>,US news,News,article,David Smith in Washington,"Biden administration, US news, Joe Biden, BTS, Music, Culture, World news, K-pop",us-news/2022/may/31/bts-white-house-visit-anti-asian-american-hate-crimes
"Morning mail: Labor ministry surprises, NDIA’s legal bill, hopes for bumper ski season",2022-05-31T21:05:33Z,"<p><strong>Wednesday</strong>: Anthony Albanese’s new frontbench, including a record number of women, to be sworn in. Plus: chefs share favourite warming winter soups</p><ul><li>Want to get the morning mail to your email inbox every weekday? <a href=""https://www.theguardian.com/world/guardian-australia-morning-mail/2014/jun/24/-sp-guardian-australias-morning-mail-subscribe-by-email?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up here</a></li></ul>",https://www.theguardian.com/australia-news/2022/jun/01/morning-mail-labor-ministry-surprises-ndias-legal-bill-hopes-for-bumper-ski-season,1205,"<p><strong>Wednesday</strong>: Anthony Albanese’s new frontbench, including a record number of women, to be sworn in. Plus: chefs share favourite warming winter soups</p><ul><li>Want to get the morning mail to your email inbox every weekday? <a href=""https://www.theguardian.com/world/guardian-australia-morning-mail/2014/jun/24/-sp-guardian-australias-morning-mail-subscribe-by-email?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up here</a></li></ul>",Australia news,News,article,Tamara Howie,"Australia news, World news",australia-news/2022/jun/01/morning-mail-labor-ministry-surprises-ndias-legal-bill-hopes-for-bumper-ski-season
Clinton lawyer acquitted of lying to FBI when he briefed them on Trump-Russia links – as it happened,2022-05-31T20:07:16Z,"<p>Jury’s verdict is setback for special counsel John Durham’s search for alleged misconduct in investigation of Trump’s 2016 campaign</p><p><a href=""https://www.theguardian.com/law/2022/may/31/hillary-clinton-campaign-lawyer-acquitted-lying-fbi-michael-sussmann"">• </a><strong><a href=""https://www.theguardian.com/law/2022/may/31/hillary-clinton-campaign-lawyer-acquitted-lying-fbi-michael-sussmann"">Hillary Clinton campaign lawyer acquitted of lying to the FBI</a></strong></p><p><strong><a href=""https://www.theguardian.com/law/2022/may/31/us-supreme-court-leak-clerks-phone-records-roe-v-wade"">US supreme court clerks may be required to hand over phone records – report</a></strong></p><p><a href=""https://www.theguardian.com/us-news/2022/may/31/texas-gun-control-laws-action-uvalde-school-shooting"">• </a><strong><a href=""https://www.theguardian.com/us-news/2022/may/31/texas-gun-control-laws-action-uvalde-school-shooting"">‘We have to do something’: calls mount for Texas gun control laws after latest deadly attack</a></strong></p><p><a href=""https://www.theguardian.com/us-news/2022/may/31/peter-navarro-january-6-subpoena-grand-jury"">• </a><strong><a href=""https://www.theguardian.com/us-news/2022/may/31/peter-navarro-january-6-subpoena-grand-jury"">Trump aide Peter Navarro ordered to testify before grand jury over January 6</a></strong></p><ul><li><strong><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></strong></li></ul>",https://www.theguardian.com/us-news/live/2022/may/31/gun-reform-congress-democrats-republicans-biden-inflation-politics-live-updates,4577,"<p>Jury’s verdict is setback for special counsel John Durham’s search for alleged misconduct in investigation of Trump’s 2016 campaign</p><p><a href=""https://www.theguardian.com/law/2022/may/31/hillary-clinton-campaign-lawyer-acquitted-lying-fbi-michael-sussmann"">• </a><strong><a href=""https://www.theguardian.com/law/2022/may/31/hillary-clinton-campaign-lawyer-acquitted-lying-fbi-michael-sussmann"">Hillary Clinton campaign lawyer acquitted of lying to the FBI</a></strong></p><p><strong><a href=""https://www.theguardian.com/law/2022/may/31/us-supreme-court-leak-clerks-phone-records-roe-v-wade"">US supreme court clerks may be required to hand over phone records – report</a></strong></p><p><a href=""https://www.theguardian.com/us-news/2022/may/31/texas-gun-control-laws-action-uvalde-school-shooting"">• </a><strong><a href=""https://www.theguardian.com/us-news/2022/may/31/texas-gun-control-laws-action-uvalde-school-shooting"">‘We have to do something’: calls mount for Texas gun control laws after latest deadly attack</a></strong></p><p><a href=""https://www.theguardian.com/us-news/2022/may/31/peter-navarro-january-6-subpoena-grand-jury"">• </a><strong><a href=""https://www.theguardian.com/us-news/2022/may/31/peter-navarro-january-6-subpoena-grand-jury"">Trump aide Peter Navarro ordered to testify before grand jury over January 6</a></strong></p><ul><li><strong><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></strong></li></ul>",US news,News,liveblog,Richard Luscombe,"US politics, US news, US gun control, US Congress, Republicans, Democrats, Joe Biden",us-news/live/2022/may/31/gun-reform-congress-democrats-republicans-biden-inflation-politics-live-updates
Trump aide Peter Navarro ordered to testify before grand jury over January 6,2022-05-31T19:19:17Z,"<p>Former White House adviser reveals federal subpoena, which also calls for documents to be handed over, in court filing</p>",https://www.theguardian.com/us-news/2022/may/31/peter-navarro-january-6-subpoena-grand-jury,768,"<p>Former White House adviser reveals federal subpoena, which also calls for documents to be handed over, in court filing</p>",US news,News,article,Hugo Lowell in Washington,"US Capitol attack, Trump administration, US news",us-news/2022/may/31/peter-navarro-january-6-subpoena-grand-jury
First Thing: Biden says pain ‘palpable’ in Uvalde,2022-05-31T10:08:09Z,<p>First memorial services for victims begin as president says he will continue to push for gun control. Plus 20 years of Avril Lavigne</p>,https://www.theguardian.com/us-news/2022/may/31/first-thing-biden-says-pain-palpable-in-uvalde,1233,<p>First memorial services for victims begin as president says he will continue to push for gun control. Plus 20 years of Avril Lavigne</p>,US news,News,article,Nicola Slawson,US news,us-news/2022/may/31/first-thing-biden-says-pain-palpable-in-uvalde
Unilever shares rise as billionaire investor Nelson Peltz joins board,2022-05-31T08:35:04Z,<p>Hedge fund boss – whose daughter married Brooklyn Beckham – holds 1.5% stake in Unilever</p>,https://www.theguardian.com/business/2022/may/31/unilever-shares-billionaire-investor-nelson-peltz-board-hedge-fund-trian-management-stake,587,<p>Hedge fund boss – whose daughter married Brooklyn Beckham – holds 1.5% stake in Unilever</p>,Business,News,article,Jasper Jolly,"Unilever, US news, Hedge funds, Business, Financial sector, World news, Brooklyn Beckham",business/2022/may/31/unilever-shares-billionaire-investor-nelson-peltz-board-hedge-fund-trian-management-stake
Did Joe Manchin block climate action to benefit his financial interests? ,2022-05-31T07:00:11Z,<p>Recent revelations that Democratic West Virginian senator quietly made millions from his coal business could come back to haunt him as he eyes a run for re-election</p>,https://www.theguardian.com/us-news/2022/may/31/joe-manchin-hold-climate-policy-hostage-to-benefit-his-financial-interests,1680,<p>Recent revelations that Democratic West Virginian senator quietly made millions from his coal business could come back to haunt him as he eyes a run for re-election</p>,US news,News,article,"Chris McGreal in Fairmont, West Virginia","Joe Manchin, US news, West Virginia, US politics, Coal, Fossil fuels, Environment",us-news/2022/may/31/joe-manchin-hold-climate-policy-hostage-to-benefit-his-financial-interests
Trump calls Capitol attack an ‘insurrection hoax’ as public hearings set to begin,2022-05-30T18:53:28Z,<p>Former president intensifies attacks on Liz Cheney at Wyoming rally and endorses her Republican primary challenger in midterm elections</p>,https://www.theguardian.com/us-news/2022/may/30/trump-calls-capitol-attack-an-insurrection-hoax-as-public-hearings-set-to-begin,800,<p>Former president intensifies attacks on Liz Cheney at Wyoming rally and endorses her Republican primary challenger in midterm elections</p>,US news,News,article,Joanna Walters in New York and agencies,"US news, Donald Trump, US Capitol attack, US politics",us-news/2022/may/30/trump-calls-capitol-attack-an-insurrection-hoax-as-public-hearings-set-to-begin
Borgen again! The most prescient show on TV is back – and still working its magic,2022-05-30T15:00:58Z,"<p>The stunning Danish political drama made many major predictions that ended up coming true. Ahead of its return, its stars and creator talk about their moody update – and why they seem more clairvoyant than ever</p>",https://www.theguardian.com/tv-and-radio/2022/may/30/borgen-again-the-most-prescient-show-on-tv-is-back-and-still-working-its-magic,1267,"<p>The stunning Danish political drama made many major predictions that ended up coming true. Ahead of its return, its stars and creator talk about their moody update – and why they seem more clairvoyant than ever</p>",Television & radio,Arts,article,Matt Charlton,"Television, Borgen, Netflix, Culture, Drama, Television & radio",tv-and-radio/2022/may/30/borgen-again-the-most-prescient-show-on-tv-is-back-and-still-working-its-magic
