headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Biden says supreme court ‘misinterpreted the constitution’ as he announces new student debt relief plan – as it happened,2023-06-30T22:40:43Z,"<p>President’s ‘new path’ will rely on different law than one blocked by court to provide debt forgiveness to ‘as many borrowers as possible’</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",https://www.theguardian.com/us-news/live/2023/jun/30/supreme-court-rulings-latest-student-debt-relief-lgbtq-rights-news-biden-trump,8611,"<p>President’s ‘new path’ will rely on different law than one blocked by court to provide debt forgiveness to ‘as many borrowers as possible’</p><ul><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",US news,News,liveblog,Léonie Chao-Fong (now) and Chris Stein (earlier),"US politics, US supreme court, Law (US), US news, Joe Biden",us-news/live/2023/jun/30/supreme-court-rulings-latest-student-debt-relief-lgbtq-rights-news-biden-trump
Joe Biden lays out new student debt relief plan after supreme court ruling,2023-06-30T21:00:10Z,<p>President says ‘the court misinterpreted the constitution’ as he announces intention to use another law for debt forgiveness</p>,https://www.theguardian.com/us-news/2023/jun/30/joe-biden-new-student-debt-relief-plan-scotus-reaction,406,<p>President says ‘the court misinterpreted the constitution’ as he announces intention to use another law for debt forgiveness</p>,US news,News,article,Guardian staff,"Joe Biden, US supreme court, US student debt, US student finance, US news",us-news/2023/jun/30/joe-biden-new-student-debt-relief-plan-scotus-reaction
"Russia-Ukraine war: Russia reducing its presence at nuclear power plant, says Ukraine; Pope says war seems to have ‘no end’ – as it happened",2023-06-30T17:59:25Z,"<p>Ukraine’s military intelligence directorate warns that staff are leaving Zaporizhzhia as Moscow has mined power units; Pope Francis calls for peace</p><ul><li><a href=""https://www.theguardian.com/world/2023/jun/30/russia-ukraine-war-at-a-glance-what-we-know-on-day-492-of-the-invasion"">What we know on day 492 of the invasion</a></li></ul>",https://www.theguardian.com/world/live/2023/jun/30/russia-ukraine-war-live-us-considering-sending-cluster-munitions-to-ukraine-reports,8513,"<p>Ukraine’s military intelligence directorate warns that staff are leaving Zaporizhzhia as Moscow has mined power units; Pope Francis calls for peace</p><ul><li><a href=""https://www.theguardian.com/world/2023/jun/30/russia-ukraine-war-at-a-glance-what-we-know-on-day-492-of-the-invasion"">What we know on day 492 of the invasion</a></li></ul>",World news,News,liveblog,Yohannes Lowe (now); Martin Belam and Adam Fulton (earlier),"Ukraine, Russia, Europe, World news, US foreign policy",world/live/2023/jun/30/russia-ukraine-war-live-us-considering-sending-cluster-munitions-to-ukraine-reports
US progressives call for urgent actions after court blocks student debt relief,2023-06-30T17:52:31Z,<p>Democrats emphasize Biden still has power to pursue student loan forgiveness despite the supreme court striking down his plan</p>,https://www.theguardian.com/money/2023/jun/30/biden-federal-student-loan-forgiveness-democrats-supreme-court-decision,599,<p>Democrats emphasize Biden still has power to pursue student loan forgiveness despite the supreme court striking down his plan</p>,Money,Lifestyle,article,Gloria Oladipo in New York,"US student debt, US supreme court, Law (US), US news, US personal finance",money/2023/jun/30/biden-federal-student-loan-forgiveness-democrats-supreme-court-decision
Judges ban Bolsonaro from running for office for eight years over ‘appalling lies’,2023-06-30T17:22:29Z,"<p>Former far-right leader will only be able to seek elected office again in 2030, when he will be 75</p>",https://www.theguardian.com/world/2023/jun/30/jair-bolsonaro-judges-vote-ban-running-for-office,913,"<p>Former far-right leader will only be able to seek elected office again in 2030, when he will be 75</p>",World news,News,article,Tom Phillips in Rio de Janeiro,"Jair Bolsonaro, Brazil, Americas, World news",world/2023/jun/30/jair-bolsonaro-judges-vote-ban-running-for-office
Geraldo Rivera quits Fox News after being fired from panel show The Five,2023-06-30T17:00:00Z,<p>Rivera’s appearance on Friday’s Fox &amp; Friends will be his last on the channel as staffing shake-ups continue </p>,https://www.theguardian.com/media/2023/jun/30/geraldo-rivera-quits-fox-news-the-five,624,<p>Rivera’s appearance on Friday’s Fox &amp; Friends will be his last on the channel as staffing shake-ups continue </p>,Media,News,article,Ramon Antonio Vargas,"Fox News, US news, Fox, TV news, US television industry, Television industry, US politics",media/2023/jun/30/geraldo-rivera-quits-fox-news-the-five
US supreme court strikes blow against LGBTQ+ rights with Colorado ruling,2023-06-30T16:42:54Z,<p>Web designer backed by Christian group argued making websites for same-sex couples would violate her first amendment rights</p>,https://www.theguardian.com/law/2023/jun/30/us-supreme-court-ruling-lgbtq-rights-colorado,1004,<p>Web designer backed by Christian group argued making websites for same-sex couples would violate her first amendment rights</p>,US news,News,article,Adam Gabbatt and Ed Pilkington in New York and Chris Stein in Washington,"US supreme court, Law (US), US news, LGBTQ+ rights",law/2023/jun/30/us-supreme-court-ruling-lgbtq-rights-colorado
Eurozone inflation drops; UK recession fears linger; Apple hits $3trn valuation – as it happened,2023-06-30T15:38:37Z,"<p><a href=""https://www.theguardian.com/business/live/2023/jun/30/uk-economy-gdp-nationwide-house-prices-eurozone-inflation-thames-water-business-live?page=with:block-649e99cb8f08d551cf54ad56#block-649e99cb8f08d551cf54ad56"">Eurozone price pressures have eased</a>, although core inflation has risen, as economists warn <a href=""https://www.theguardian.com/business/live/2023/jun/30/uk-economy-gdp-nationwide-house-prices-eurozone-inflation-thames-water-business-live?filterKeyEvents=false&amp;page=with:block-649e781b8f08ff8b60150d77#block-649e781b8f08ff8b60150d77"">UK recession risk has not vanished</a></p><ul><li><a href=""https://www.theguardian.com/business/2023/jun/30/uk-house-prices-rise-in-june-but-annual-rate-falls-mortgage-nationwide"">Full story: UK house prices rise unexpectedly in June but annual rate falls</a></li></ul>",https://www.theguardian.com/business/live/2023/jun/30/uk-economy-gdp-nationwide-house-prices-eurozone-inflation-thames-water-business-live,5542,"<p><a href=""https://www.theguardian.com/business/live/2023/jun/30/uk-economy-gdp-nationwide-house-prices-eurozone-inflation-thames-water-business-live?page=with:block-649e99cb8f08d551cf54ad56#block-649e99cb8f08d551cf54ad56"">Eurozone price pressures have eased</a>, although core inflation has risen, as economists warn <a href=""https://www.theguardian.com/business/live/2023/jun/30/uk-economy-gdp-nationwide-house-prices-eurozone-inflation-thames-water-business-live?filterKeyEvents=false&amp;page=with:block-649e781b8f08ff8b60150d77#block-649e781b8f08ff8b60150d77"">UK recession risk has not vanished</a></p><ul><li><a href=""https://www.theguardian.com/business/2023/jun/30/uk-house-prices-rise-in-june-but-annual-rate-falls-mortgage-nationwide"">Full story: UK house prices rise unexpectedly in June but annual rate falls</a></li></ul>",Business,News,liveblog,Graeme Wearden,"Business, Economics, Stock markets, Housing market, Eurozone, Inflation",business/live/2023/jun/30/uk-economy-gdp-nationwide-house-prices-eurozone-inflation-thames-water-business-live
US supreme court rules against Biden’s student loan relief program,2023-06-30T15:34:00Z,<p>Justices rule in 6-3 decision that 2003 Heroes Act doesn’t authorize president’s debt forgiveness plan</p>,https://www.theguardian.com/law/2023/jun/30/student-loan-forgiveness-supreme-court-ruling-biden,696,<p>Justices rule in 6-3 decision that 2003 Heroes Act doesn’t authorize president’s debt forgiveness plan</p>,US news,News,article,Erum Salam and Gloria Oladipo in New York,"US supreme court, US student debt, US student finance, Law (US), US news",law/2023/jun/30/student-loan-forgiveness-supreme-court-ruling-biden
The supreme court just threw millions of American student debtors under the bus,2023-06-30T15:19:51Z,<p>Conservatives cooked up an absurd case because they know the Biden administration is fully able to cancel debt</p>,https://www.theguardian.com/commentisfree/2023/jun/30/supreme-court-student-debt-forgiveness-absurd,914,<p>Conservatives cooked up an absurd case because they know the Biden administration is fully able to cancel debt</p>,Opinion,Opinion,article,Eleni Schirmer,"US supreme court, US politics, Debt relief, US student debt, Law (US), US student finance, US news",commentisfree/2023/jun/30/supreme-court-student-debt-forgiveness-absurd
