headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Jordan ministers sacked for breaches – as it happened,2021-02-28T23:38:52Z,"<p>This blog is now closed. We’ve launched a new blog at the link below: </p><ul><li><a href=""https://www.theguardian.com/world/live/2021/mar/01/coronavirus-live-news-vaccine-acceptance-rising-in-uk-us-and-france-south-africa-eases-restrictions"">Coronavirus news – live</a></li></ul>",https://www.theguardian.com/world/live/2021/feb/28/coronavirus-live-news-us-approves-johnson-johnson-vaccine-auckland-starts-second-lockdown-in-a-month,12675,"<p>This blog is now closed. We’ve launched a new blog at the link below: </p><ul><li><a href=""https://www.theguardian.com/world/live/2021/mar/01/coronavirus-live-news-vaccine-acceptance-rising-in-uk-us-and-france-south-africa-eases-restrictions"">Coronavirus news – live</a></li></ul>",World news,News,liveblog,Clea Skopeliti (now) and Archie Bland and Helen Sullivan (earlier),"Coronavirus, World news, Australia news",world/live/2021/feb/28/coronavirus-live-news-us-approves-johnson-johnson-vaccine-auckland-starts-second-lockdown-in-a-month
CPAC: Trump teases 2024 run and denounces Biden at rightwing summit,2021-02-28T23:31:46Z,<p>Ex-president repeats false claims that he won 2020 election and floats possible run in 2024 in speech </p>,https://www.theguardian.com/us-news/2021/feb/28/cpac-donald-trump-speech-rightwing-summit-florida,815,<p>Ex-president repeats false claims that he won 2020 election and floats possible run in 2024 in speech </p>,US news,News,article,David Smith in Washington,"CPAC, Donald Trump, Florida, Republicans, US news, US politics",us-news/2021/feb/28/cpac-donald-trump-speech-rightwing-summit-florida
New York attorney general seeks to investigate Cuomo sexual harassment claims,2021-02-28T22:55:54Z,<p>Letitia James backs calls from congressional Democrats as governor apologises if conduct ‘misinterpreted as unwanted flirtation’</p>,https://www.theguardian.com/us-news/2021/feb/28/andrew-cuomo-sexual-harassment-allegations-charlotte-bennett,996,<p>Letitia James backs calls from congressional Democrats as governor apologises if conduct ‘misinterpreted as unwanted flirtation’</p>,US news,News,article,Richard Luscombe,"New York, US news, Andrew Cuomo, Democrats, Sexual harassment",us-news/2021/feb/28/andrew-cuomo-sexual-harassment-allegations-charlotte-bennett
Fauci urges Americans to take any of three Covid vaccines available to them,2021-02-28T21:45:44Z,"<p>‘I would have no hesitancy whatsoever,’ says Fauci in taking Johnson &amp; Johnson single-dose vaccine after FDA approval</p>",https://www.theguardian.com/us-news/2021/feb/28/covid-vaccines-us-anthony-fauci,538,"<p>‘I would have no hesitancy whatsoever,’ says Fauci in taking Johnson &amp; Johnson single-dose vaccine after FDA approval</p>",US news,News,article,Richard Luscombe,"Biden administration, Coronavirus, US news, Infectious diseases, Vaccines and immunisation",us-news/2021/feb/28/covid-vaccines-us-anthony-fauci
"Morning mail: rape claim fallout, sex crimes squad briefs schools, myth-busting unit ",2021-02-28T19:58:42Z,"<p><strong>Monday</strong>: Rape allegations against a cabinet minister should be investigated by an independent body, say legal experts. Plus: who is Kate Kelly?</p>",https://www.theguardian.com/australia-news/2021/mar/01/morning-mail-claim-fallout-sex-crimes-squad-briefs-schools-myth-busting-unit,1220,"<p><strong>Monday</strong>: Rape allegations against a cabinet minister should be investigated by an independent body, say legal experts. Plus: who is Kate Kelly?</p>",Australia news,News,article,Imogen Dewey,,australia-news/2021/mar/01/morning-mail-claim-fallout-sex-crimes-squad-briefs-schools-myth-busting-unit
CPAC: Trump to make first post-White House speech at rightwing summit,2021-02-28T17:18:37Z,<p>Conference seeks to shore up Trump’s position as Republican standard bearer even after he lost the presidency and Congress</p>,https://www.theguardian.com/us-news/2021/feb/27/donald-trump-cpac-speech-2021,998,<p>Conference seeks to shore up Trump’s position as Republican standard bearer even after he lost the presidency and Congress</p>,US news,News,article,David Smith in Washington,"CPAC, Donald Trump, Republicans, US politics, US news",us-news/2021/feb/27/donald-trump-cpac-speech-2021
Republican predicts Trump won’t be party’s presidential nominee in 2024,2021-02-28T16:32:40Z,"<p>Senator Bill Cassidy points to seats lost in House and Senate during Trump presidency and says ‘if we idolize one person, we will lose’</p>",https://www.theguardian.com/us-news/2021/feb/28/trump-republican-party-election-2024,397,"<p>Senator Bill Cassidy points to seats lost in House and Senate during Trump presidency and says ‘if we idolize one person, we will lose’</p>",US news,News,article,Joanna Walters in New York,"US elections 2024, Republicans, Donald Trump, US news, US politics",us-news/2021/feb/28/trump-republican-party-election-2024
FDA approves Johnson & Johnson's single-dose coronavirus vaccine,2021-02-28T14:16:57Z,<ul><li>Emergency-use authorization boosts Biden’s vaccination plans</li><li>J&amp;J effort becomes third vaccine available to US public</li></ul>,https://www.theguardian.com/world/2021/feb/27/fda-approves-johnson-johnson-coronavirus-vaccine,602,<ul><li>Emergency-use authorization boosts Biden’s vaccination plans</li><li>J&amp;J effort becomes third vaccine available to US public</li></ul>,World news,News,article,Oliver Milman,"Coronavirus, Vaccines and immunisation, World news, US news",world/2021/feb/27/fda-approves-johnson-johnson-coronavirus-vaccine
Redemption Room review – fear is the winner in scary celebrity gameshow,2021-02-28T12:48:48Z,"<p><strong>Available online</strong> <br>Disgraced stars must plead for the audience’s forgiveness – or suffer a nasty fate – in a show that prizes horror over interaction, yet delivers a satisfying adrenaline high</p>",https://www.theguardian.com/stage/2021/feb/28/redemption-room-review-scary-celebrity-game-show,585,"<p><strong>Available online</strong> <br>Disgraced stars must plead for the audience’s forgiveness – or suffer a nasty fate – in a show that prizes horror over interaction, yet delivers a satisfying adrenaline high</p>",Stage,Arts,article,Arifa Akbar,"Immersive theatre, Livestreaming, Theatre, Stage, Culture, Horror films",stage/2021/feb/28/redemption-room-review-scary-celebrity-game-show
"Using photo ID in British elections will harm democracy, say US civil rights groups",2021-02-28T11:15:04Z,<p>Government warned that proposed ID laws disproportionately affect people from poorer communities</p>,https://www.theguardian.com/politics/2021/feb/28/using-photo-id-in-british-elections-will-harm-democracy-say-us-civil-rights-groups,706,<p>Government warned that proposed ID laws disproportionately affect people from poorer communities</p>,Politics,News,article,Peter Walker Political correspondent,"Politics, Electoral reform, UK news, Conservatives",politics/2021/feb/28/using-photo-id-in-british-elections-will-harm-democracy-say-us-civil-rights-groups
