headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Colorado wildfires: tens of thousands evacuated as blazes destroy hundreds of homes,2021-12-31T18:15:51Z,<p>At least one first responder and six other people were injured in the fires after fires erupted Thursday outside Denver</p>,https://www.theguardian.com/us-news/2021/dec/31/colorado-wildfires-thousands-evacuate-blazes-destroy-homes,838,<p>At least one first responder and six other people were injured in the fires after fires erupted Thursday outside Denver</p>,US news,News,article,Maya Yang and agencies,"Colorado, Wildfires, US news, Denver",us-news/2021/dec/31/colorado-wildfires-thousands-evacuate-blazes-destroy-homes
Ghislaine Maxwell and Epstein thought they could get away with anything,2021-12-31T17:00:25Z,"<p>Maxwell had reason to believe she would get away with her crimes – she was a rich, well-connected member of the elite</p>",https://www.theguardian.com/commentisfree/2021/dec/31/ghislaine-maxwell-jeffrey-epstein-crimes-wealth-power,907,"<p>Maxwell had reason to believe she would get away with her crimes – she was a rich, well-connected member of the elite</p>",Opinion,Opinion,article,Nancy Jo Sales,"Ghislaine Maxwell, Jeffrey Epstein, US news, World news",commentisfree/2021/dec/31/ghislaine-maxwell-jeffrey-epstein-crimes-wealth-power
New York presses ahead with New Year’s Eve party despite record Covid cases ,2021-12-31T15:34:35Z,"<p>‘We’re fighting our way through this,’ says outgoing mayor Bill de Blasio, but decision is in contrast to public health messaging </p>",https://www.theguardian.com/us-news/2021/dec/31/new-york-times-square-new-years-eve-party-covid-surge,825,"<p>‘We’re fighting our way through this,’ says outgoing mayor Bill de Blasio, but decision is in contrast to public health messaging </p>",US news,News,article,Edward Helmore in New York,"New York, Bill de Blasio, US news, US politics, Coronavirus, Omicron variant",us-news/2021/dec/31/new-york-times-square-new-years-eve-party-covid-surge
First Thing: Biden and Putin exchange warnings amid Ukraine tensions,2021-12-31T10:54:41Z,<p>Presidents share 50-minute phone call – their second conversation this month – as Russia continues to amass troops along  Ukraine border</p>,https://www.theguardian.com/us-news/2021/dec/31/first-thing-biden-and-putin-exchange-warnings-amid-ukraine-tensions,934,<p>Presidents share 50-minute phone call – their second conversation this month – as Russia continues to amass troops along  Ukraine border</p>,US news,News,article,Vivian Ho,,us-news/2021/dec/31/first-thing-biden-and-putin-exchange-warnings-amid-ukraine-tensions
Americans seeking to renounce their citizenship are stuck with it for now,2021-12-31T07:00:13Z,"<p>As many as 30,000 citizens living abroad have been unable to secure a ‘loss of nationality’ interview during the pandemic</p>",https://www.theguardian.com/us-news/2021/dec/31/americans-seeking-renounce-citizenship-stuck,1123,"<p>As many as 30,000 citizens living abroad have been unable to secure a ‘loss of nationality’ interview during the pandemic</p>",US news,News,article,Ed Pilkington in New York,"US news, World news",us-news/2021/dec/31/americans-seeking-renounce-citizenship-stuck
The Guardian view on Yemen: the forgotten war,2021-12-30T18:25:03Z,<p>Years of brutal conflict have brought misery to an already impoverished country. There is no end in sight</p>,https://www.theguardian.com/commentisfree/2021/dec/30/the-guardian-view-on-yemen-the-forgotten-war,567,<p>Years of brutal conflict have brought misery to an already impoverished country. There is no end in sight</p>,Opinion,Opinion,article,Editorial,"Yemen, Middle East and north Africa, Saudi Arabia, United Nations, Iran, US foreign policy, Internally displaced people, Houthis",commentisfree/2021/dec/30/the-guardian-view-on-yemen-the-forgotten-war
‘Patriots’ are undermining American democracy,2021-12-30T11:00:03Z,<p>The people who stormed the US Capitol on 6 January don’t understand that nationalism is not the same as patriotism</p>,https://www.theguardian.com/us-news/2021/dec/30/patriots-are-undermining-american-democracy,992,<p>The people who stormed the US Capitol on 6 January don’t understand that nationalism is not the same as patriotism</p>,Opinion,Opinion,article,Michael Harriot,"US news, US politics, World news, US Capitol attack",us-news/2021/dec/30/patriots-are-undermining-american-democracy
"‘For me, it’s about the mission’: why Cori Bush is just getting started in Congress ",2021-12-30T09:00:46Z,<p>Missouri congresswoman says she was sent to Washington to disrupt the political order that had long stopped working for people like herself</p>,https://www.theguardian.com/us-news/2021/dec/30/cori-bush-congresswoman-missouri,1378,<p>Missouri congresswoman says she was sent to Washington to disrupt the political order that had long stopped working for people like herself</p>,US news,News,article,Lauren Gambino in Washington,"Cori Bush, US news, US politics, Democrats, Biden administration, World news",us-news/2021/dec/30/cori-bush-congresswoman-missouri
A Time Outside This Time by Amitava Kumar review – #fakenews onslaught,2021-12-30T09:00:46Z,<p>An erudite attempt to skewer our media overload amid the sound and fury of the Trump years – but character and heart are missing</p>,https://www.theguardian.com/books/2021/dec/30/a-time-outside-this-time-by-amitava-kumar-review-fakenews-onslaught,731,<p>An erudite attempt to skewer our media overload amid the sound and fury of the Trump years – but character and heart are missing</p>,Books,Arts,article,Matt Rowland Hill,"Fiction, Books, Culture",books/2021/dec/30/a-time-outside-this-time-by-amitava-kumar-review-fakenews-onslaught
 US cities scale back New Year’s Eve events and urge people to scrap parties,2021-12-30T07:00:43Z,<p>Americans face stay-at-home celebration again as some mayors scale back or cancel public events amid Covid surge</p>,https://www.theguardian.com/us-news/2021/dec/30/us-new-years-eve-stay-at-home-scale-back-events,664,<p>Americans face stay-at-home celebration again as some mayors scale back or cancel public events amid Covid surge</p>,US news,News,article,Edward Helmore,"US news, New York, Atlanta, San Francisco, Las Vegas, Seattle",us-news/2021/dec/30/us-new-years-eve-stay-at-home-scale-back-events
