headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
The Trump-Biden debate revealed the dangers of Britain's 'special relationship',2020-09-30T17:02:42Z,"<p>If the US no longer stands as an inspirational model for the world, where does that leave those who defer to it?</p>",https://www.theguardian.com/commentisfree/2020/sep/30/trump-biden-debate-britain-special-relationship,918,"<p>If the US no longer stands as an inspirational model for the world, where does that leave those who defer to it?</p>",Opinion,Opinion,article,Martin Kettle,"US elections 2020, US politics, US news, Donald Trump, Joe Biden, Boris Johnson, Brexit, Politics, UK news, Ruth Bader Ginsburg, Judiciary, US supreme court",commentisfree/2020/sep/30/trump-biden-debate-britain-special-relationship
Proud Boys: who are the far-right group that backs Donald Trump?,2020-09-30T16:55:50Z,<p>Organisation founded ahead of 2016 US election is classified by the FBI as an ‘extremist group’</p>,https://www.theguardian.com/world/2020/sep/30/proud-boys-who-are-far-right-group-that-backs-donald-trump,753,<p>Organisation founded ahead of 2016 US election is classified by the FBI as an ‘extremist group’</p>,World news,News,article,Martin Belam in London and Adam Gabbatt in New York,"The far right, Donald Trump, US politics, US news, World news",world/2020/sep/30/proud-boys-who-are-far-right-group-that-backs-donald-trump
'How to move to Canada': Americans rush to Google after unwatchable debate,2020-09-30T16:38:32Z,<p>Google reports peak number of searches for ‘How to apply for Canadian citizenship’ after chaotic Trump-Biden skirmish</p>,https://www.theguardian.com/us-news/2020/sep/30/how-to-move-to-canada-google-searches-trump-us-debate,273,<p>Google reports peak number of searches for ‘How to apply for Canadian citizenship’ after chaotic Trump-Biden skirmish</p>,US news,News,article,Poppy Noor,"US elections 2020, Canada, US news, US politics, Americas, World news, Donald Trump",us-news/2020/sep/30/how-to-move-to-canada-google-searches-trump-us-debate
Score draw for New Zealand leaders in pub quiz-style debate,2020-09-30T16:12:17Z,"<p>Quickfire questions led to dope-smoking and Trump-admiring revelations from Jacinda Ardern and Judith Collins</p><ul><li><a href=""https://www.theguardian.com/world/2020/sep/30/jacinda-ardern-admits-cannabis-use-in-heated-new-zealand-debate"">Jacinda Ardern admits cannabis use in heated New Zealand debate</a></li></ul>",https://www.theguardian.com/world/2020/sep/30/score-draw-new-zealand-leaders-pub-quiz-style-debate-jacinda-ardern-judith-collins,726,"<p>Quickfire questions led to dope-smoking and Trump-admiring revelations from Jacinda Ardern and Judith Collins</p><ul><li><a href=""https://www.theguardian.com/world/2020/sep/30/jacinda-ardern-admits-cannabis-use-in-heated-new-zealand-debate"">Jacinda Ardern admits cannabis use in heated New Zealand debate</a></li></ul>",World news,News,article,Steve Braunias in Auckland,"New Zealand election 2020, New Zealand, Jacinda Ardern, Judith Collins, World news",world/2020/sep/30/score-draw-new-zealand-leaders-pub-quiz-style-debate-jacinda-ardern-judith-collins
Jimmy Fallon on the debate: 'Felt like getting a Covid test in both nostrils',2020-09-30T16:10:29Z,"<p>Late-night hosts lament the incoherent, off-the-rails presidential debate, from Trump’s interruptions to Biden’s frustration</p>",https://www.theguardian.com/culture/2020/sep/30/jimmy-fallon-presidential-debate-trump-biden-tonight-show-recap,875,"<p>Late-night hosts lament the incoherent, off-the-rails presidential debate, from Trump’s interruptions to Biden’s frustration</p>",Culture,Arts,article,Adrian Horton,"Late-night TV roundup, Jimmy Fallon, Stephen Colbert, Jimmy Kimmel, Trevor Noah, TV comedy, Comedy, Culture, US television, Television & radio, Television",culture/2020/sep/30/jimmy-fallon-presidential-debate-trump-biden-tonight-show-recap
Vatican official accuses Trump administration of exploiting pope,2020-09-30T15:49:12Z,"<p>Pope Francis reportedly declined to meet Mike Pompeo during his visit this week, citing closeness of US presidential election</p>",https://www.theguardian.com/world/2020/sep/30/trump-pope-francis-vatican-mike-pompeo,439,"<p>Pope Francis reportedly declined to meet Mike Pompeo during his visit this week, citing closeness of US presidential election</p>",World news,News,article,Angela Giuffrida in Rome,"Pope Francis, Vatican, Mike Pompeo, US elections 2020, Donald Trump, US news, Religion",world/2020/sep/30/trump-pope-francis-vatican-mike-pompeo
Farmville foreclosure! Why Facebook is canning its most popular game,2020-09-30T15:16:17Z,"<p>After 11 years of digital ploughing, planting and harvesting, the most famous social network game of all time is being consigned to the scrapheap</p>",https://www.theguardian.com/technology/2020/sep/30/farmville-foreclosure-why-facebook-is-canning-its-most-popular-game,412,"<p>After 11 years of digital ploughing, planting and harvesting, the most famous social network game of all time is being consigned to the scrapheap</p>",Technology,News,article,,"Technology, Zynga, Facebook, Games",technology/2020/sep/30/farmville-foreclosure-why-facebook-is-canning-its-most-popular-game
Athletes dismayed by Trump's refusal to condemn white supremacy in debate,2020-09-30T15:08:48Z,"<ul><li>President blames troubles in the US on the ‘left wing’</li><li>LeBron James and Steph Curry urge Americans to vote</li><li><a href=""https://www.theguardian.com/us-news/2020/sep/29/key-takeaways-presidential-debate-biden-trump"">Trump focuses on base during dismal US election debate</a></li></ul>",https://www.theguardian.com/sport/2020/sep/30/stephen-curry-lebron-james-donald-trump-white-supremacy-debate,404,"<ul><li>President blames troubles in the US on the ‘left wing’</li><li>LeBron James and Steph Curry urge Americans to vote</li><li><a href=""https://www.theguardian.com/us-news/2020/sep/29/key-takeaways-presidential-debate-biden-trump"">Trump focuses on base during dismal US election debate</a></li></ul>",Sport,Sport,article,Tom Lutz,"NBA, Stephen Curry, LeBron James, Basketball, NFL, US elections 2020, Donald Trump, US politics, US sports, US news, Sport",sport/2020/sep/30/stephen-curry-lebron-james-donald-trump-white-supremacy-debate
Bank of England's Haldane blasts 'Chicken Licken' pessimism; US payroll growth swells – as it happened,2020-09-30T14:08:57Z,"<p>Rolling coverage of the latest economic and financial news</p><ul><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f74771c8f08df432c7aae33#block-5f74771c8f08df432c7aae33"">Latest: ADP payroll report beats forecasts with 745k new jobs</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f7447778f08df432c7aaaa0#block-5f7447778f08df432c7aaaa0"">Andy Haldane criticises ‘Chicken Licken’ pessimism</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f744f438f08097c05821beb#block-5f744f438f08097c05821beb"">Haldane: No need for negative interest rates</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f7450598f08df432c7aab1e#block-5f7450598f08df432c7aab1e"">Haldane: Press too gloomy about worst recession</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f741cf78f08df432c7aa86d#block-5f741cf78f08df432c7aa86d"">Introduction: Shell to cut 10% of workforce</a><br></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f7445708f08df432c7aaa87#block-5f7445708f08df432c7aaa87"">UK house prices at new peak</a><br></li></ul>",https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live,5136,"<p>Rolling coverage of the latest economic and financial news</p><ul><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f74771c8f08df432c7aae33#block-5f74771c8f08df432c7aae33"">Latest: ADP payroll report beats forecasts with 745k new jobs</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f7447778f08df432c7aaaa0#block-5f7447778f08df432c7aaaa0"">Andy Haldane criticises ‘Chicken Licken’ pessimism</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f744f438f08097c05821beb#block-5f744f438f08097c05821beb"">Haldane: No need for negative interest rates</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f7450598f08df432c7aab1e#block-5f7450598f08df432c7aab1e"">Haldane: Press too gloomy about worst recession</a></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f741cf78f08df432c7aa86d#block-5f741cf78f08df432c7aa86d"">Introduction: Shell to cut 10% of workforce</a><br></li><li><a href=""https://www.theguardian.com/business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live?page=with:block-5f7445708f08df432c7aaa87#block-5f7445708f08df432c7aaa87"">UK house prices at new peak</a><br></li></ul>",Business,News,liveblog,Graeme Wearden,"Stock markets, Business, Economics, Shell, FTSE",business/live/2020/sep/30/shell-9000-job-losses-uk-house-prices-stock-markets-lagarde-haldane-covid-19-business-live
'Only time will tell': Russia places huge bet on Covid vaccine,2020-09-30T12:17:12Z,"<p>Country will be giving 10m doses of Sputnik V a month by December, says head of fund backing vaccine</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/world/2020/sep/30/a-save-the-world-mentality-russia-places-huge-bet-on-covid-vaccine,1184,"<p>Country will be giving 10m doses of Sputnik V a month by December, says head of fund backing vaccine</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",World news,News,article,Shaun Walker in Moscow,"Russia, Coronavirus, Vaccines and immunisation, World news, Infectious diseases",world/2020/sep/30/a-save-the-world-mentality-russia-places-huge-bet-on-covid-vaccine
Trump plunges presidential debate into chaos as he repeatedly talks over Biden,2020-09-30T11:05:32Z,<p>Donald Trump refuses to denounce white supremacist violence as candidates throw insults and tempers flare</p>,https://www.theguardian.com/us-news/2020/sep/29/us-debate-trump-biden-latest-2020-presidential-news,1339,<p>Donald Trump refuses to denounce white supremacist violence as candidates throw insults and tempers flare</p>,US news,News,article,Lauren Gambino in Washington,"US elections 2020, US politics, Joe Biden, Donald Trump, US news, Republicans, Democrats",us-news/2020/sep/29/us-debate-trump-biden-latest-2020-presidential-news
First 2020 presidential debate as it happened: Trump tries to steamroll  Biden in chaotic clash,2020-09-30T11:01:25Z,"<ul><li><a href=""https://www.theguardian.com/us-news/2020/sep/29/trump-proud-boys-debate-president-refuses-condemn-white-supremacists"">Trump refuses to condemn white supremacists</a><br></li><li><a href=""https://www.theguardian.com/us-news/live/2020/sep/29/presidential-debate-latest-news-tonight-watch-trump-biden-taxes-coronavirus-updates?page=with:block-5f73e5078f08097c05821706#block-5f73e5078f08097c05821706"">Biden: ‘It’s hard to get any word in with this clown’</a><br></li><li><a href=""https://www.theguardian.com/us-news/2020/sep/30/trump-debate-national-humiliation-analysis"">Analysis: Trump ensures debate is national humiliation</a><br></li><li><a href=""https://www.theguardian.com/us-news/2017/feb/22/us-politics-minute-sign-up-email-newsletter-app-notification"">Sign up for Fight to Vote – our weekly US election newsletter</a></li></ul>",https://www.theguardian.com/us-news/live/2020/sep/29/presidential-debate-latest-news-tonight-watch-trump-biden-taxes-coronavirus-updates,11667,"<ul><li><a href=""https://www.theguardian.com/us-news/2020/sep/29/trump-proud-boys-debate-president-refuses-condemn-white-supremacists"">Trump refuses to condemn white supremacists</a><br></li><li><a href=""https://www.theguardian.com/us-news/live/2020/sep/29/presidential-debate-latest-news-tonight-watch-trump-biden-taxes-coronavirus-updates?page=with:block-5f73e5078f08097c05821706#block-5f73e5078f08097c05821706"">Biden: ‘It’s hard to get any word in with this clown’</a><br></li><li><a href=""https://www.theguardian.com/us-news/2020/sep/30/trump-debate-national-humiliation-analysis"">Analysis: Trump ensures debate is national humiliation</a><br></li><li><a href=""https://www.theguardian.com/us-news/2017/feb/22/us-politics-minute-sign-up-email-newsletter-app-notification"">Sign up for Fight to Vote – our weekly US election newsletter</a></li></ul>",US news,News,liveblog,"Martin Belam (now) and Joan E Greve, Maanvi Singh and Helen Sullivan (earlier)","US elections 2020, Donald Trump, Joe Biden, Republicans, Democrats, US politics, US news",us-news/live/2020/sep/29/presidential-debate-latest-news-tonight-watch-trump-biden-taxes-coronavirus-updates
Jacinda Ardern admits cannabis use in heated New Zealand debate,2020-09-30T10:14:17Z,<p>Labour prime minister faces National leader Judith Collins in televised election clash<br></p>,https://www.theguardian.com/world/2020/sep/30/jacinda-ardern-admits-cannabis-use-in-heated-new-zealand-debate,786,<p>Labour prime minister faces National leader Judith Collins in televised election clash<br></p>,World news,News,article,Eleanor Ainge Roy,"Jacinda Ardern, New Zealand, Asia Pacific, World news",world/2020/sep/30/jacinda-ardern-admits-cannabis-use-in-heated-new-zealand-debate
Plan to solve Florida's non-existent protest problem is pure 'mini-Trump',2020-09-30T10:00:36Z,"<p>Governor Ron DeSantis wants to crack down on demonstrators to distract from a disastrous pandemic response, critics say</p>",https://www.theguardian.com/us-news/2020/sep/30/florida-ron-desantis-protest-law-coronavirus,840,"<p>Governor Ron DeSantis wants to crack down on demonstrators to distract from a disastrous pandemic response, critics say</p>",US news,News,article,Richard Luscombe in Miami,"Florida, US politics, US news, Republicans, Democrats",us-news/2020/sep/30/florida-ron-desantis-protest-law-coronavirus
"Bob Mould, alt-rock's gay icon, takes on American evil: 'My head's on fire!'",2020-09-30T09:57:49Z,"<p>The former Hüsker Dü and Sugar frontman is back with a career box set and an incendiary new album, having come to terms with childhood trauma, his sexuality and the death of his bandmate</p>",https://www.theguardian.com/music/2020/sep/30/bob-mould-alt-rocks-gay-icon-takes-on-american-evil-my-heads-on-fire,1541,"<p>The former Hüsker Dü and Sugar frontman is back with a career box set and an incendiary new album, having come to terms with childhood trauma, his sexuality and the death of his bandmate</p>",Music,Arts,article,Stevie Chick,"Music, Pop and rock, Punk, Dance music, Culture",music/2020/sep/30/bob-mould-alt-rocks-gay-icon-takes-on-american-evil-my-heads-on-fire
"First Thing: 'This is so unpresidential,' Biden tells Trump",2020-09-30T09:55:51Z,"<p>Trump ‘heckled, bullied and lied’ his way through his first debate with Biden, turning it into a national humiliation. Plus, why the US ‘year of fire’ points to the future</p>",https://www.theguardian.com/us-news/2020/sep/30/first-thing-this-is-so-unpresidential-trump-biden-year-fire,1019,"<p>Trump ‘heckled, bullied and lied’ his way through his first debate with Biden, turning it into a national humiliation. Plus, why the US ‘year of fire’ points to the future</p>",US news,News,article,Tim Walker,,us-news/2020/sep/30/first-thing-this-is-so-unpresidential-trump-biden-year-fire
They hate each other's political views – so why have they become friends?,2020-09-30T09:00:35Z,"<p>Our political culture is becoming more and more polarized. In such a partisan world, can we still get along with those whose beliefs we can’t abide?</p>",https://www.theguardian.com/lifeandstyle/2020/sep/30/politics-polarization-friends-america,1806,"<p>Our political culture is becoming more and more polarized. In such a partisan world, can we still get along with those whose beliefs we can’t abide?</p>",Life and style,Lifestyle,article,Poppy Noor,"Life and style, US news, World news, US politics, Donald Trump, Friendship",lifeandstyle/2020/sep/30/politics-polarization-friends-america
