headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Trump calls for store robbers to be shot in speech to California Republicans,2023-09-30T17:19:25Z,<p>Former president and frontrunner for GOP nomination also warns ‘this country will die’ if Joe Biden wins election</p>,https://www.theguardian.com/us-news/2023/sep/30/donald-trump-california-speech-robbers-shot,436,<p>Former president and frontrunner for GOP nomination also warns ‘this country will die’ if Joe Biden wins election</p>,US news,News,article,Victoria Bekiempis,"Donald Trump, California, US news, US elections 2024, Republicans, US politics",us-news/2023/sep/30/donald-trump-california-speech-robbers-shot
Man in Maga hat charged over shooting of Indigenous activist at statue protest,2023-09-30T15:03:57Z,"<p>Jacob Johns seriously injured at protest against reinstallation of statue honoring Spanish conquistador in Española, New Mexico</p>",https://www.theguardian.com/us-news/2023/sep/30/man-maga-hat-new-mexico-shooting-charged,805,"<p>Jacob Johns seriously injured at protest against reinstallation of statue honoring Spanish conquistador in Española, New Mexico</p>",US news,News,article,Ramon Antonio Vargas,"New Mexico, US crime, US news, US politics, Indigenous peoples, World news",us-news/2023/sep/30/man-maga-hat-new-mexico-shooting-charged
All eyes in Europe are focused on Poland’s divisive election fight. But it’s not a pretty sight,2023-09-30T12:17:26Z,<p>The bitter struggle to unseat Warsaw’s hard-right government foreshadows a wider struggle throughout the EU</p>,https://www.theguardian.com/commentisfree/2023/sep/30/all-eyes-in-europe-are-focused-on-polands-divisive-election-fight-but-its-not-a-pretty-sight,945,<p>The bitter struggle to unseat Warsaw’s hard-right government foreshadows a wider struggle throughout the EU</p>,Opinion,Opinion,article,Simon Tisdall,"Poland, Europe, World news, European Union, Donald Tusk",commentisfree/2023/sep/30/all-eyes-in-europe-are-focused-on-polands-divisive-election-fight-but-its-not-a-pretty-sight
Voter drive: Biden and Trump battle for blue-collar votes in auto heartland,2023-09-30T11:00:13Z,<p>It’s no coincidence the likely 2024 election rivals were both in Michigan wooing car workers – a key bloc in a key state</p>,https://www.theguardian.com/us-news/2023/sep/30/voter-drive-biden-and-trump-battle-for-blue-collar-votes-in-auto-heartland,1036,<p>It’s no coincidence the likely 2024 election rivals were both in Michigan wooing car workers – a key bloc in a key state</p>,US news,News,article,Tom Perkins in Detroit,"UAW strike 2023, Michigan, Business, US politics, US news, Joe Biden, Donald Trump, US elections 2024, Republicans, Democrats",us-news/2023/sep/30/voter-drive-biden-and-trump-battle-for-blue-collar-votes-in-auto-heartland
Fascism in America: a long history that predates Trump,2023-09-30T10:00:11Z,<p>A new book examines the history of far-right authoritarian US groups – and ways the public has chosen to look away</p>,https://www.theguardian.com/books/2023/sep/30/fascism-in-america-book-trump,1233,<p>A new book examines the history of far-right authoritarian US groups – and ways the public has chosen to look away</p>,Books,Arts,article,Rich Tenorio,"Books, The far right, Race, World news, Politics books, History books, Culture, Donald Trump, US politics",books/2023/sep/30/fascism-in-america-book-trump
Enough review: Cassidy Hutchinson on Trump and the damage done,2023-09-30T06:00:06Z,"<p>White House aide who became the lead January 6 witness offers a persuasive, dispiriting tale of political degradation</p>",https://www.theguardian.com/books/2023/sep/30/cassidy-hutchinson-enough-review-trump-meadows-giuliani,980,"<p>White House aide who became the lead January 6 witness offers a persuasive, dispiriting tale of political degradation</p>",Books,Arts,article,Lloyd Green,"Books, Cassidy Hutchinson, Donald Trump, Mark Meadows, Trump administration, US Capitol attack, US elections 2020, US elections 2024, US politics, Republicans, Politics books",books/2023/sep/30/cassidy-hutchinson-enough-review-trump-meadows-giuliani
‘We’re not doomed yet’: climate scientist Michael Mann on our last chance to save human civilisation,2023-09-30T05:00:08Z,<p>The renowned US scientist’s new book examines 4bn years of climate history to conclude we are in a ‘fragile moment’ but there is still time to act</p>,https://www.theguardian.com/environment/2023/sep/30/human-civilisation-climate-scientist-prof-michael-mann,1164,<p>The renowned US scientist’s new book examines 4bn years of climate history to conclude we are in a ‘fragile moment’ but there is still time to act</p>,Environment,News,article,Damian Carrington Environment editor,"Climate crisis, Environment, Extreme weather, Biodiversity, Conservation, Climate science, Cop28, US news, World news, Fossil fuels",environment/2023/sep/30/human-civilisation-climate-scientist-prof-michael-mann
Prosecutors reiterate need for gag order against Trump in 2020 election case,2023-09-30T03:15:04Z,<p>Federal judge asked to restrict Trump’s ability to attack them and potential witnesses before a hearing about the issue</p>,https://www.theguardian.com/us-news/2023/sep/29/donald-trump-2020-election-prosecution-gag-order,666,<p>Federal judge asked to restrict Trump’s ability to attack them and potential witnesses before a hearing about the issue</p>,US news,News,article,Hugo Lowell in Washington,"Donald Trump, US elections 2020, Trump administration, US politics, US news, Donald Trump trials",us-news/2023/sep/29/donald-trump-2020-election-prosecution-gag-order
Digested week: even a dreary way to dump Trump is a dream,2023-09-29T22:29:23Z,"<p>Plus, Dan Wootton and Lawrence Fox demand a dreadful choice, and why Dannii Minogue was always on Brand</p>",https://www.theguardian.com/uk-news/2023/sep/29/digested-week-even-a-dreary-way-to-dump-trump-is-a-dream,1169,"<p>Plus, Dan Wootton and Lawrence Fox demand a dreadful choice, and why Dannii Minogue was always on Brand</p>",UK news,News,article,Emma Brockes,US news,uk-news/2023/sep/29/digested-week-even-a-dreary-way-to-dump-trump-is-a-dream
Robert Kennedy Jr to run for president as independent in 2024 – report,2023-09-29T20:45:09Z,"<p>Scion of US political dynasty, who had been challenging Joe Biden for Democratic nomination, expected to announce on Sunday</p>",https://www.theguardian.com/us-news/2023/sep/29/robert-kennedy-jr-independent-run-president-2024,519,"<p>Scion of US political dynasty, who had been challenging Joe Biden for Democratic nomination, expected to announce on Sunday</p>",US news,News,article,Martin Pengelly in Washington,"Robert F Kennedy Jr, US news, US politics, US elections 2024, Donald Trump, Joe Biden, Democrats, Republicans",us-news/2023/sep/29/robert-kennedy-jr-independent-run-president-2024
