headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Germany and Spain ease lockdown as Eurozone slumps 3.8% – as it happened,2020-04-30T23:27:34Z,"<p>This blog is now closed.</p><ul><li><a href=""https://www.theguardian.com/world/live/2020/may/01/coronavirus-live-news-uk-is-past-the-peak-as-trump-claims-evidence-virus-started-in-wuhan-lab"">Follow the latest global coronavirus blog here for live news and updates</a></li></ul>",https://www.theguardian.com/world/live/2020/apr/30/coronavirus-live-news-more-cases-of-covid-linked-syndrome-in-children-as-uk-deaths-top-spain-and-france,21653,"<p>This blog is now closed.</p><ul><li><a href=""https://www.theguardian.com/world/live/2020/may/01/coronavirus-live-news-uk-is-past-the-peak-as-trump-claims-evidence-virus-started-in-wuhan-lab"">Follow the latest global coronavirus blog here for live news and updates</a></li></ul>",World news,News,liveblog,"Helen Sullivan (now and earlier); Nadeem Badshah ,Alexandra Topping, Jessica Murray  and Simon Murphy","Coronavirus, World news, Science, Infectious diseases, Australia news, UK news, US news, Americas, Middle East and north Africa, Africa, Asia Pacific, China, Russia, Brazil, Microbiology, Medical research, Europe",world/live/2020/apr/30/coronavirus-live-news-more-cases-of-covid-linked-syndrome-in-children-as-uk-deaths-top-spain-and-france
Coronavirus 30 April: at a glance,2020-04-30T23:25:21Z,"<p>A summary of the biggest developments in the global coronavirus outbreak</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Follow our latest coronavirus blog for live news and updates</a></li></ul>",https://www.theguardian.com/world/2020/may/01/coronavirus-latest-at-a-glance-30-april-2020,749,"<p>A summary of the biggest developments in the global coronavirus outbreak</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Follow our latest coronavirus blog for live news and updates</a></li></ul>",World news,News,article,Nadeem Badshah,"World news, Coronavirus",world/2020/may/01/coronavirus-latest-at-a-glance-30-april-2020
Armed protesters demonstrate against Covid-19 lockdown at Michigan capitol,2020-04-30T22:54:49Z,"<p>Police and capitol staff held back protesters – some armed with rifles – attempting to enter floor of legislative chamber </p><ul><li><a href=""https://www.theguardian.com/us-news/series/us-politics-live/latest"">Coronavirus – latest US updates</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">C</a><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">oronavirus – latest global updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/us-news/2020/apr/30/michigan-protests-coronavirus-lockdown-armed-capitol,902,"<p>Police and capitol staff held back protesters – some armed with rifles – attempting to enter floor of legislative chamber </p><ul><li><a href=""https://www.theguardian.com/us-news/series/us-politics-live/latest"">Coronavirus – latest US updates</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">C</a><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">oronavirus – latest global updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",US news,News,article,Lois Beckett,"Michigan, Coronavirus, Protest, US news, Infectious diseases",us-news/2020/apr/30/michigan-protests-coronavirus-lockdown-armed-capitol
California closes Orange county beaches over Covid-19 fears – but how risky is a beach day?,2020-04-30T21:15:01Z,"<p>Order will close beaches starting Friday after people flocked to them this week but experts say some of the backlash may be unwarranted </p><ul><li><a href=""https://www.theguardian.com/us-news/series/us-politics-live/latest"">Coronavirus – live US updates</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Live global updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/us-news/2020/apr/30/california-beaches-closed-coronavirus-risks-experts,1124,"<p>Order will close beaches starting Friday after people flocked to them this week but experts say some of the backlash may be unwarranted </p><ul><li><a href=""https://www.theguardian.com/us-news/series/us-politics-live/latest"">Coronavirus – live US updates</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Live global updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",US news,News,article,Sam Levin in Los Angeles,"California, Coronavirus, US news, World news",us-news/2020/apr/30/california-beaches-closed-coronavirus-risks-experts
"Morning mail: problems with free childcare, green tape claims dismissed, OK Zoomer",2020-04-30T21:05:05Z,"<p><strong>Friday: </strong>Parents encouraged to dob in daycare centres they suspect of profiteering from Covid-19. Plus, older Australians embrace technology in lockdown</p>",https://www.theguardian.com/australia-news/2020/may/01/morning-mail-problems-with-free-childcare-green-tape-claims-dismissed-ok-zoomer,1155,"<p><strong>Friday: </strong>Parents encouraged to dob in daycare centres they suspect of profiteering from Covid-19. Plus, older Australians embrace technology in lockdown</p>",Australia news,News,article,Richard Parkin,,australia-news/2020/may/01/morning-mail-problems-with-free-childcare-green-tape-claims-dismissed-ok-zoomer
Promising drug against Covid-19 unlikely to be available in UK soon,2020-04-30T16:50:55Z,"<p>Trial of remdesivir shows fewer deaths and shorter hospital stays</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/science/2020/apr/30/promising-drug-against-covid-19-unlikely-to-be-available-in-uk-soon,691,"<p>Trial of remdesivir shows fewer deaths and shorter hospital stays</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",Science,News,article,Sarah Boseley,"Medical research, Health, Pharmaceuticals industry, Coronavirus, Science, UK news, Society",science/2020/apr/30/promising-drug-against-covid-19-unlikely-to-be-available-in-uk-soon
Tech firms criticised for 'lack of answers' on Covid-19 disinformation,2020-04-30T16:37:14Z,"<p>MPs say tech firms have failed to explain how they are tackling false information</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/world/2020/apr/30/tech-firms-criticised-for-lack-of-answers-on-covid-19-disinformation,589,"<p>MPs say tech firms have failed to explain how they are tackling false information</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",World news,News,article,Jim Waterson,"Coronavirus, Social media, Technology, Facebook, X, Google, Mark Zuckerberg, Digital media, Internet, Social networking, Media",world/2020/apr/30/tech-firms-criticised-for-lack-of-answers-on-covid-19-disinformation
Seth Meyers on Trump: 'What do they have to do to keep this guy's attention?',2020-04-30T16:17:17Z,"<p>Late-night hosts discuss Trump’s inability to read coronavirus briefings and the US postal service’s financial emergency</p><ul><li><a href=""https://www.theguardian.com/us-news/series/us-politics-live/latest"">Coronavirus – live US updates</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Live global updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/culture/2020/apr/30/seth-meyers-late-night-recap-trump-coronavirus,1088,"<p>Late-night hosts discuss Trump’s inability to read coronavirus briefings and the US postal service’s financial emergency</p><ul><li><a href=""https://www.theguardian.com/us-news/series/us-politics-live/latest"">Coronavirus – live US updates</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Live global updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",Culture,Arts,article,Adrian Horton,"Late-night TV roundup, Seth Meyers, Samantha Bee, Stephen Colbert, Trevor Noah, TV comedy, Comedy, US television, Television & radio, Television, Culture",culture/2020/apr/30/seth-meyers-late-night-recap-trump-coronavirus
Justin Amash's Libertarian candidacy may act as a spoiler – but that could help Biden,2020-04-30T15:35:28Z,"<p>Never-Trump Republicans have denounced the congressman’s third-party move, but its effect in 2020 is far from certain</p>",https://www.theguardian.com/commentisfree/2020/apr/30/justin-amash-libertarian-candidacy-spoiler-for-whom,789,"<p>Never-Trump Republicans have denounced the congressman’s third-party move, but its effect in 2020 is far from certain</p>",Opinion,Opinion,article,Rachel Bitecofer,"US elections 2020, US politics",commentisfree/2020/apr/30/justin-amash-libertarian-candidacy-spoiler-for-whom
"If we can't criticise the government for avoidable deaths, what's the point of democracy?",2020-04-30T15:05:14Z,<p>The media have every right to question decisions that have allowed the catastrophic spread of coronavirus </p>,https://www.theguardian.com/commentisfree/2020/apr/30/press-challenge-johnson-avoidable-deaths-coronavirus,760,<p>The media have every right to question decisions that have allowed the catastrophic spread of coronavirus </p>,Opinion,Opinion,article,Owen Jones,"Coronavirus, Boris Johnson, Politics, UK news, Media, Newspapers, Newspapers & magazines",commentisfree/2020/apr/30/press-challenge-johnson-avoidable-deaths-coronavirus
