headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Prosecutors accuse Trump Organization of ‘greed and cheating’ in tax fraud trial,2022-10-31T22:56:03Z,"<p>Lawyers argued the firm paid an executive $1.76m through perks such as free apartment, leased car and grandchildren’s tuition fees</p>",https://www.theguardian.com/us-news/2022/oct/31/trump-orgnization-tax-fraud-trial-new-york,653,"<p>Lawyers argued the firm paid an executive $1.76m through perks such as free apartment, leased car and grandchildren’s tuition fees</p>",US news,News,article,Edward Helmore in New York,"Donald Trump, US news, Trump impeachment (2021), New York, Law (US), Law",us-news/2022/oct/31/trump-orgnization-tax-fraud-trial-new-york
Paul Pelosi attack: suspect federally charged with assault and attempted kidnapping – as it happened,2022-10-31T21:39:56Z,"<ul><li>David DePape charged by prosecutors over Friday attack</li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",https://www.theguardian.com/us-news/live/2022/oct/31/supreme-court-affirmative-action-pelosi-attack-biden-trump-politics-latest,5587,"<ul><li>David DePape charged by prosecutors over Friday attack</li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",US news,News,liveblog,Gabrielle Canon in Oakland (now) and Chris Stein in Washington,"US politics, US supreme court, US news, Law, World news, Law (US), Republicans, Democrats, Joe Biden, Donald Trump",us-news/live/2022/oct/31/supreme-court-affirmative-action-pelosi-attack-biden-trump-politics-latest
AOC vows to champion LGBTQ+ rights after hecklers storm New York event,2022-10-31T20:04:54Z,<p>Hecklers were attacking a policy providing affordable housing for LGBTQ+ people</p>,https://www.theguardian.com/us-news/2022/oct/24/aoc-lgbtq-rights-dancing-champion-aoc-has-got-to-go,530,<p>Hecklers were attacking a policy providing affordable housing for LGBTQ+ people</p>,US news,News,article,Erum Salam in New York,"Alexandria Ocasio-Cortez, US politics, US news, New York",us-news/2022/oct/24/aoc-lgbtq-rights-dancing-champion-aoc-has-got-to-go
"Morning Mail: voters want power bill help, Kohli in hotel security breach, a taxing question for Plibersek",2022-10-31T19:52:59Z,"<p>In today’s newsletter: a survey finds more than two-thirds of respondents want the government to intervene in energy market; Tanya Plibersek says she’d ditch tax cuts; and a flood rescue support package will be announced</p><ul><li>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=au_sfl"">our Afternoon Update newsletter</a></li></ul>",https://www.theguardian.com/australia-news/2022/nov/01/morning-mail-voters-want-power-bill-help-kohli-in-hotel-security-breach-a-taxing-question-for-plibersek,874,"<p>In today’s newsletter: a survey finds more than two-thirds of respondents want the government to intervene in energy market; Tanya Plibersek says she’d ditch tax cuts; and a flood rescue support package will be announced</p><ul><li>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=au_sfl"">our Afternoon Update newsletter</a></li></ul>",Australia news,News,article,Martin Farrer,Australia news,australia-news/2022/nov/01/morning-mail-voters-want-power-bill-help-kohli-in-hotel-security-breach-a-taxing-question-for-plibersek
The Guardian view on Lula’s comeback: good for Brazil and the world,2022-10-31T19:06:13Z,<p>The once-and-future leftwing president of Brazil has a chance to redeem the promise of democracy in his divided country</p>,https://www.theguardian.com/commentisfree/2022/oct/31/the-guardian-view-on-lulas-comeback-good-for-brazil-and-the-world,566,<p>The once-and-future leftwing president of Brazil has a chance to redeem the promise of democracy in his divided country</p>,Opinion,Opinion,article,Editorial,"Brazil, Luiz Inácio Lula da Silva, Jair Bolsonaro, Amazon rainforest, Americas, Deforestation, Conservation, World news",commentisfree/2022/oct/31/the-guardian-view-on-lulas-comeback-good-for-brazil-and-the-world
Israeli Arabs may be the last defence against Netanyahu’s return to power,2022-10-31T17:38:45Z,"<p>If too many abstain in the election on 1 November, the way could be clear for a coalition featuring Jewish supremacists</p>",https://www.theguardian.com/commentisfree/2022/oct/31/israeli-arabs-netanyahu-election-jewish-supremacists,796,"<p>If too many abstain in the election on 1 November, the way could be clear for a coalition featuring Jewish supremacists</p>",Opinion,Opinion,article,Lloyd Green,"Israel, Benjamin Netanyahu, Middle East and north Africa, Palestine, World news",commentisfree/2022/oct/31/israeli-arabs-netanyahu-election-jewish-supremacists
Pence blames Trump for events leading to January 6 in new memoir,2022-10-31T16:28:08Z,<p>Former vice-president says meeting at which advisers led by Giuliani urged Trump to not accept election defeat was ‘a new low’</p>,https://www.theguardian.com/books/2022/oct/31/mike-pence-memoir-trump-giuliani-january-6,450,<p>Former vice-president says meeting at which advisers led by Giuliani urged Trump to not accept election defeat was ‘a new low’</p>,Books,Arts,article,Martin Pengelly in New York,"Politics books, Mike Pence, Donald Trump, US Capitol attack, US politics, US news, Books",books/2022/oct/31/mike-pence-memoir-trump-giuliani-january-6
Donald Trump Jr posts crude memes making light of attack on Paul Pelosi,2022-10-31T15:01:44Z,<p>The former president’s son spread an image of a hammer and references to the baseless conspiracy theory about the attacker</p>,https://www.theguardian.com/us-news/2022/oct/31/donald-trump-jr-misinformation-memes-paul-pelosi-hammer,333,<p>The former president’s son spread an image of a hammer and references to the baseless conspiracy theory about the attacker</p>,US news,News,article,Martin Pengelly in New York,"Donald Trump Jr, Nancy Pelosi, US news",us-news/2022/oct/31/donald-trump-jr-misinformation-memes-paul-pelosi-hammer
Elon Musk’s Paul Pelosi tweet proves he has no business running Twitter,2022-10-31T14:02:18Z,"<p>If Musk’s tweet doesn’t raise bright red warning signs all over the world about his judgment and character, I don’t know what will</p>",https://www.theguardian.com/commentisfree/2022/oct/31/elon-musk-paul-pelosi-tweet-twitter,701,"<p>If Musk’s tweet doesn’t raise bright red warning signs all over the world about his judgment and character, I don’t know what will</p>",Opinion,Opinion,article,Robert Reich,"US news, Elon Musk, X",commentisfree/2022/oct/31/elon-musk-paul-pelosi-tweet-twitter
 Bolsonaro remains silent after election defeat to Lula as key allies accept result,2022-10-31T12:51:24Z,<p>Brazil’s far-right president has yet to concede after receiving 58.2m votes to Lula’s 60.3m</p>,https://www.theguardian.com/world/2022/oct/31/brazil-election-bolsonaro-concede-reaction,841,<p>Brazil’s far-right president has yet to concede after receiving 58.2m votes to Lula’s 60.3m</p>,World news,News,article,Tom Phillips in São Paulo,"Brazil, Jair Bolsonaro, Luiz Inácio Lula da Silva, Americas, World news",world/2022/oct/31/brazil-election-bolsonaro-concede-reaction
