headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Spanish PM seeks final extension to state of emergency – as it happened,2020-05-31T23:10:32Z,"<p>US sends Brazil 2m doses of hydroxychloroquine, despite safety fears; <a href=""https://www.theguardian.com/world/live/2020/may/31/coronavirus-live-news-global-cases-pass-6-million-as-brazil-sees-record-one-day-increase?page=with:block-5ed333518f084df971c8cd6c#block-5ed333518f084df971c8cd6c"">pressure builds on South African president</a>. This blog is now closed please follow our continuing live coverage below</p><ul><li><a href=""https://www.theguardian.com/world/live/2020/jun/01/coronavirus-live-news-brazil-passes-500000-covid-19-cases-as-india-extends-lockdown-in-high-risk-zones"">Coronavirus live coverage</a></li></ul>",https://www.theguardian.com/world/live/2020/may/31/coronavirus-live-news-global-cases-pass-6-million-as-brazil-sees-record-one-day-increase,14906,"<p>US sends Brazil 2m doses of hydroxychloroquine, despite safety fears; <a href=""https://www.theguardian.com/world/live/2020/may/31/coronavirus-live-news-global-cases-pass-6-million-as-brazil-sees-record-one-day-increase?page=with:block-5ed333518f084df971c8cd6c#block-5ed333518f084df971c8cd6c"">pressure builds on South African president</a>. This blog is now closed please follow our continuing live coverage below</p><ul><li><a href=""https://www.theguardian.com/world/live/2020/jun/01/coronavirus-live-news-brazil-passes-500000-covid-19-cases-as-india-extends-lockdown-in-high-risk-zones"">Coronavirus live coverage</a></li></ul>",World news,News,liveblog,"Clea Skopeliti  (now), Caroline Davies, Ben Quinn and Helen Sullivan (earlier)","Coronavirus, World news, US news, UK news, Australia news, Science, Infectious diseases, Brazil, Russia, China, Americas, Asia Pacific, Medical research, Europe, Microbiology, Africa, Middle East and north Africa",world/live/2020/may/31/coronavirus-live-news-global-cases-pass-6-million-as-brazil-sees-record-one-day-increase
Seven former foreign secretaries urge UK to take lead on Hong Kong,2020-05-31T23:01:24Z,<p>Cross-party initiative reflects concern response to China’s imposition of security laws cannot be left to Donald Trump</p>,https://www.theguardian.com/world/2020/jun/01/seven-former-foreign-secretaries-urge-uk-to-take-lead-on-hong-kong,679,<p>Cross-party initiative reflects concern response to China’s imposition of security laws cannot be left to Donald Trump</p>,World news,News,article,Patrick Wintour Diplomatic editor,"Hong Kong, UK news, World news, Donald Trump, Dominic Raab, Politics, William Hague, Malcolm Rifkind, Jeremy Hunt, China, David Miliband, Jack Straw, Margaret Beckett",world/2020/jun/01/seven-former-foreign-secretaries-urge-uk-to-take-lead-on-hong-kong
"Morning mail: protests and violence flare across US, Rio Tinto says sorry, a boy's marathon achievement",2020-05-31T20:55:49Z,"<p><strong>Monday</strong>: George Floyd’s brother says Trump called – but didn’t let him speak. Plus, how getting back to normal can be jarring</p>",https://www.theguardian.com/australia-news/2020/jun/01/morning-mail-protests-and-violence-flare-across-us-rio-tinto-says-sorry-a-boys-marathon-achievement,1262,"<p><strong>Monday</strong>: George Floyd’s brother says Trump called – but didn’t let him speak. Plus, how getting back to normal can be jarring</p>",Australia news,News,article,Emilie Gramenz,,australia-news/2020/jun/01/morning-mail-protests-and-violence-flare-across-us-rio-tinto-says-sorry-a-boys-marathon-achievement
Covid-19 misinformation: pro-Trump and QAnon Twitter bots found to be worst culprits,2020-05-31T17:30:18Z,<p>Researchers find coordinated effort to promote conspiracy theory that coronavirus is a bioweapon engineered by China</p>,https://www.theguardian.com/media/2020/jun/01/covid-19-misinformation-pro-trump-and-qanon-twitter-bots-found-to-be-worst-culprits,806,<p>Researchers find coordinated effort to promote conspiracy theory that coronavirus is a bioweapon engineered by China</p>,Media,News,article,Josh Taylor,"Social media, Australia news, Coronavirus, X, 5G, Facebook, Social networking, Digital media, QAnon",media/2020/jun/01/covid-19-misinformation-pro-trump-and-qanon-twitter-bots-found-to-be-worst-culprits
George Floyd: Donald Trump under fire as violence flares across America,2020-05-31T17:22:29Z,"<ul><li>President tweets from White House as cities struggle</li><li>Democrat Val Demings: ‘We need leadership’</li><li><a href=""https://www.theguardian.com/us-news/live/2020/may/31/george-floyd-protests-latest-news-riots-us-cities-donald-trump-police-brutality-live"">George Floyd protests: live coverage</a></li><li><a href=""https://www.theguardian.com/us-news/2020/may/31/minneapolis-george-floyd-protests-saturday-crackdown"">Dispatch from Minneapolis: the night the city cracked down</a></li></ul>",https://www.theguardian.com/us-news/2020/may/31/george-floyd-donald-trump-protests-violence-looting,991,"<ul><li>President tweets from White House as cities struggle</li><li>Democrat Val Demings: ‘We need leadership’</li><li><a href=""https://www.theguardian.com/us-news/live/2020/may/31/george-floyd-protests-latest-news-riots-us-cities-donald-trump-police-brutality-live"">George Floyd protests: live coverage</a></li><li><a href=""https://www.theguardian.com/us-news/2020/may/31/minneapolis-george-floyd-protests-saturday-crackdown"">Dispatch from Minneapolis: the night the city cracked down</a></li></ul>",US news,News,article,David Smith in Washington,"George Floyd, Donald Trump, Trump administration, US politics, US news, Republicans, Democrats, World news, US policing, US crime, Protest, Race, New York, California, Minnesota, Minneapolis",us-news/2020/may/31/george-floyd-donald-trump-protests-violence-looting
George Floyd protests: the US cities that became hotspots of unrest,2020-05-31T16:39:22Z,"<ul><li>Major cities from New York to Los Angeles and Miami to Seattle saw a mix of peaceful demonstrations and violent outbreaks</li><li><a href=""https://www.theguardian.com/us-news/live/2020/may/31/george-floyd-protests-latest-news-riots-us-cities-donald-trump-police-brutality-live"">George Floyd protests: live report</a></li></ul>",https://www.theguardian.com/us-news/2020/may/31/george-floyd-protests-us-cities-hotspots-unrest,873,"<ul><li>Major cities from New York to Los Angeles and Miami to Seattle saw a mix of peaceful demonstrations and violent outbreaks</li><li><a href=""https://www.theguardian.com/us-news/live/2020/may/31/george-floyd-protests-latest-news-riots-us-cities-donald-trump-police-brutality-live"">George Floyd protests: live report</a></li></ul>",US news,News,article,Joanna Walters in New York,"George Floyd, Protest, US news, US politics, US policing, Race, Minnesota, Minneapolis",us-news/2020/may/31/george-floyd-protests-us-cities-hotspots-unrest
Thousands gather in Britain to support US George Floyd protests,2020-05-31T16:32:40Z,"<p>Anti-racism demonstrators defy lockdown in London, Cardiff and Manchester</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2020/may/31/george-floyd-protests-latest-news-riots-us-cities-donald-trump-police-brutality-live"">George Floyd protests - live news</a></li></ul>",https://www.theguardian.com/us-news/2020/may/31/crowds-gather-in-britain-to-support-us-george-floyd-protests,496,"<p>Anti-racism demonstrators defy lockdown in London, Cardiff and Manchester</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2020/may/31/george-floyd-protests-latest-news-riots-us-cities-donald-trump-police-brutality-live"">George Floyd protests - live news</a></li></ul>",US news,News,article,Mark Brown,"George Floyd, UK news, US news, Protest, Race, US policing, London, Cardiff, Manchester",us-news/2020/may/31/crowds-gather-in-britain-to-support-us-george-floyd-protests
SpaceX Dragon crew capsule docks at International Space Station,2020-05-31T16:06:44Z,<ul><li>A milestone for two Nasa astronauts in historic mission</li><li>First such rendezvous by US spacecraft since 2011</li></ul>,https://www.theguardian.com/science/2020/may/31/nasa-spacex-dragon-crew-capsule-docks-international-space-station,754,<ul><li>A milestone for two Nasa astronauts in historic mission</li><li>First such rendezvous by US spacecraft since 2011</li></ul>,Science,News,article,Richard Luscombe in Miami,"Nasa, Space, SpaceX, Elon Musk, Florida, Trump administration",science/2020/may/31/nasa-spacex-dragon-crew-capsule-docks-international-space-station
Global report: fears of coronavirus surge from US protests as world cases hit 6m,2020-05-31T16:03:21Z,"<p>The pope warns that people are more important than economies as countries ease lockdowns</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",https://www.theguardian.com/world/2020/may/31/global-report-fears-of-coronavirus-surge-from-us-protests-as-world-cases-hit-6m,742,"<p>The pope warns that people are more important than economies as countries ease lockdowns</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li></ul>",World news,News,article,"Peter Beaumont, Sam Jones in Madrid and Kim Willsher in Paris","Coronavirus, Middle East and north Africa, Saudi Arabia, US news, George Floyd, France, Spain, Brazil, World news, Italy, Americas, Europe, Infectious diseases",world/2020/may/31/global-report-fears-of-coronavirus-surge-from-us-protests-as-world-cases-hit-6m
George Floyd’s brother says Trump ‘kept pushing me off’ during phone call,2020-05-31T13:35:01Z,<p>Philonise Floyd says president dismissed him during a phone conversation – he ‘didn’t give me a chance to even speak’ </p>,https://www.theguardian.com/us-news/2020/may/31/george-floyd-brother-philonise-floyd-trump-phone-call,333,<p>Philonise Floyd says president dismissed him during a phone conversation – he ‘didn’t give me a chance to even speak’ </p>,US news,News,article,Martin Pengelly,"George Floyd, Donald Trump, US policing, Race, US news, US politics",us-news/2020/may/31/george-floyd-brother-philonise-floyd-trump-phone-call
We used to love a queue – but that was before the pandemic,2020-05-31T13:00:12Z,<p>Being British meant I could never complain about standing in line. Now I’d rather take my chances at the garage shop than wait with everyone else</p>,https://www.theguardian.com/commentisfree/2020/may/31/we-used-to-love-a-queue-but-that-was-before-the-pandemic,887,<p>Being British meant I could never complain about standing in line. Now I’d rather take my chances at the garage shop than wait with everyone else</p>,Opinion,Opinion,article,Zoe Williams,"Shops and shopping, Coronavirus, UK news, Life and style",commentisfree/2020/may/31/we-used-to-love-a-queue-but-that-was-before-the-pandemic
George Floyd: police forcefully crack down on protests across US – as it happened,2020-05-31T12:19:25Z,"<ul><li><a href=""https://www.theguardian.com/us-news/2020/may/29/george-floyd-killing-protests-us-police"">Protests rock US cities as anger over killing spreads</a></li><li><a href=""https://www.theguardian.com/us-news/2020/may/30/protest-washington-dc-george-floyd-white-house-trump"">Unrest comes to the White House</a></li><li><a href=""https://www.theguardian.com/us-news/2020/may/30/trump-secret-service-george-floyd-protesters-white-house"">Trump threatens protesters with ‘vicious dogs’</a></li><li>Get a fresh perspective on America – sign up to our <a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">First Thing newsletter</a><br></li></ul>",https://www.theguardian.com/us-news/live/2020/may/30/george-floyd-protests-minnesota-governor-riots-looting-police,14177,"<ul><li><a href=""https://www.theguardian.com/us-news/2020/may/29/george-floyd-killing-protests-us-police"">Protests rock US cities as anger over killing spreads</a></li><li><a href=""https://www.theguardian.com/us-news/2020/may/30/protest-washington-dc-george-floyd-white-house-trump"">Unrest comes to the White House</a></li><li><a href=""https://www.theguardian.com/us-news/2020/may/30/trump-secret-service-george-floyd-protesters-white-house"">Trump threatens protesters with ‘vicious dogs’</a></li><li>Get a fresh perspective on America – sign up to our <a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">First Thing newsletter</a><br></li></ul>",US news,News,liveblog,"Michael Safi  (now) and Sam Levin in Los Angeles, Tom Lutz and Martin Pengelly in New York (earlier)","George Floyd, Protest, Race, Black Lives Matter movement, US politics, US news, World news, US policing, US crime, Minnesota, New York, California, Atlanta, Georgia",us-news/live/2020/may/30/george-floyd-protests-minnesota-governor-riots-looting-police
The loneliest place in sport? Snooker readies a physically distanced return,2020-05-31T11:58:22Z,"<p>Milton Keynes is set for the sport’s lockdown exit, with Neil Robertson and Judd Trump among those playing</p>",https://www.theguardian.com/sport/2020/may/31/snooker-coronavirus-neil-robertson-judd-trump-barry-hearn,899,"<p>Milton Keynes is set for the sport’s lockdown exit, with Neil Robertson and Judd Trump among those playing</p>",Sport,Sport,article,Simon Burnton,"Snooker, Sport",sport/2020/may/31/snooker-coronavirus-neil-robertson-judd-trump-barry-hearn
Trump cancels summit but says he will invite Putin to later G7 event,2020-05-31T11:45:47Z,<p>US president intends to convene 11 nations at later date in push to counter China</p>,https://www.theguardian.com/world/2020/may/31/donald-trump-postpones-g7-summit-and-signals-wider-attendance-list-in-future,760,<p>US president intends to convene 11 nations at later date in push to counter China</p>,World news,News,article,Patrick Wintour Diplomatic editor,"G7, Donald Trump, Angela Merkel, US news, Russia, Europe, World news",world/2020/may/31/donald-trump-postpones-g7-summit-and-signals-wider-attendance-list-in-future
"For all his woes, at least Sunak does not need to worry about stagflation",2020-05-31T11:35:45Z,"<p>The chancellor now has the option to raise the minimum wage above inflation, but probably won’t take it</p>",https://www.theguardian.com/business/2020/may/31/for-all-his-woes-at-least-sunak-does-not-need-to-worry-about-stagflation,949,"<p>The chancellor now has the option to raise the minimum wage above inflation, but probably won’t take it</p>",Business,News,article,Larry Elliott,"Economics, Inflation, Rishi Sunak, Coronavirus, Financial crisis, Denis Healey, UK news, Unemployment, Trade unions, Business, Politics, Minimum wage",business/2020/may/31/for-all-his-woes-at-least-sunak-does-not-need-to-worry-about-stagflation
Coronavirus is our chance to completely rethink what the economy is for,2020-05-31T11:00:10Z,"<p>The pandemic has revealed the danger of prizing ‘efficiency’ above all else. The recent slowdown in our lives points to another way of doing things<br><br></p><ul><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li></ul>",https://www.theguardian.com/commentisfree/2020/may/31/coronavirus-economy-change-pandemic,1152,"<p>The pandemic has revealed the danger of prizing ‘efficiency’ above all else. The recent slowdown in our lives points to another way of doing things<br><br></p><ul><li><a href=""https://www.theguardian.com/world/coronavirus-outbreak"">See all our coronavirus coverage</a></li><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Coronavirus – latest updates</a></li></ul>",Opinion,Opinion,article,Malcolm Bull,"Coronavirus, Infectious diseases, World news, Politics, UK news, Economics, Business, Philosophy books, Work & careers, Money",commentisfree/2020/may/31/coronavirus-economy-change-pandemic
Coronavirus 31 May: at a glance,2020-05-31T11:00:10Z,"<p>A summary of the biggest developments in the global coronavirus outbreak</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Follow our latest coronavirus blog for live news and updates</a></li></ul>",https://www.theguardian.com/world/2020/may/31/coronavirus-latest-at-a,589,"<p>A summary of the biggest developments in the global coronavirus outbreak</p><ul><li><a href=""https://www.theguardian.com/world/series/coronavirus-live/latest"">Follow our latest coronavirus blog for live news and updates</a></li></ul>",World news,News,article,Ben Quinn,"World news, Coronavirus",world/2020/may/31/coronavirus-latest-at-a
"Well done, Twitter. You've finally figured out how to deal with Trump's tweets",2020-05-31T10:15:09Z,<p>Twitter has never stood up for the interests of Twitter users over Trump before. That has now changed</p>,https://www.theguardian.com/commentisfree/2020/may/31/well-done-twitter-youve-finally-figured-out-how-to-deal-with-trumps-tweets,1299,<p>Twitter has never stood up for the interests of Twitter users over Trump before. That has now changed</p>,Opinion,Opinion,article,Siva Vaidhyanathan,"X, Donald Trump",commentisfree/2020/may/31/well-done-twitter-youve-finally-figured-out-how-to-deal-with-trumps-tweets
The week in TV: Unprecedented; A House Through Time; The First Team; Space Force and more,2020-05-31T08:30:07Z,"<p>Hats off to Headlong’s cracking series of short lockdown dramas. Elsewhere, Steve Carell fails to take off but Janelle Monáe enthrals</p>",https://www.theguardian.com/tv-and-radio/2020/may/31/unprecedented-tv-review-house-through-time-first-team-space-force-homecoming,1009,"<p>Hats off to Headlong’s cracking series of short lockdown dramas. Elsewhere, Steve Carell fails to take off but Janelle Monáe enthrals</p>",Television & radio,Arts,article,Euan Ferguson,"Television, Culture, Television & radio, Janelle Monae, David Olusoga",tv-and-radio/2020/may/31/unprecedented-tv-review-house-through-time-first-team-space-force-homecoming
