headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
"Morning mail: border restrictions hit Christmas plans, Afghanistan warning, best albums and films",2021-11-30T20:00:33Z,<p><strong>Wednesday</strong>: Australians with adult sons and daughters living abroad told their children don’t count as ‘immediate family’. Plus: best music and films of 2021</p>,https://www.theguardian.com/australia-news/2021/dec/01/morning-mail-border-restrictions-hit-christmas-plans-afghanistan-warning-best-albums-and-films,1246,<p><strong>Wednesday</strong>: Australians with adult sons and daughters living abroad told their children don’t count as ‘immediate family’. Plus: best music and films of 2021</p>,Australia news,News,article,Melissa Godin,,australia-news/2021/dec/01/morning-mail-border-restrictions-hit-christmas-plans-afghanistan-warning-best-albums-and-films
Trump White House chief of staff Mark Meadows to testify before Capitol attack committee,2021-11-30T19:33:18Z,<p>Meadows will appear for a deposition and provide documents exempt from executive privilege before the committee</p>,https://www.theguardian.com/us-news/2021/nov/30/mark-meadows-testify-capitol-attack-trump-white-house,526,<p>Meadows will appear for a deposition and provide documents exempt from executive privilege before the committee</p>,US news,News,article,Hugo Lowell in Washington,"US Capitol attack, Donald Trump, US news, House of Representatives, Trump administration, Mark Meadows",us-news/2021/nov/30/mark-meadows-testify-capitol-attack-trump-white-house
Outrage as Fox News commentator likens Anthony Fauci to Nazi doctor,2021-11-30T17:52:21Z,<p>Lara Logan compares top US infectious diseases expert to Dr Josef Mengele who experimented on Jews in concentration camps</p>,https://www.theguardian.com/us-news/2021/nov/30/anthony-fauci-josef-mengele-fox-news,769,<p>Lara Logan compares top US infectious diseases expert to Dr Josef Mengele who experimented on Jews in concentration camps</p>,US news,News,article,Martin Pengelly in New York,"Anthony Fauci, Fox News, Coronavirus, US news, Nazism",us-news/2021/nov/30/anthony-fauci-josef-mengele-fox-news
New York to open supervised injection sites in bid to curb overdose deaths,2021-11-30T17:45:46Z,<ul><li>Sites will offer clean needles and medical help to drug users</li><li>2020 deadliest overdose year on record n New York and US</li></ul>,https://www.theguardian.com/us-news/2021/nov/30/new-york-supervised-injection-sites-overdose,439,<ul><li>Sites will offer clean needles and medical help to drug users</li><li>2020 deadliest overdose year on record n New York and US</li></ul>,US news,News,article,Gloria Oladipo,"New York, US news, Drugs, World news, Society",us-news/2021/nov/30/new-york-supervised-injection-sites-overdose
Trevor Noah on Omicron: ‘How did that happen after everything we did?’,2021-11-30T17:06:03Z,<p>Late-night hosts discuss the US travel ban following the discovery of the Omicron variant and supply chain concerns on Cyber Monday</p>,https://www.theguardian.com/culture/2021/nov/30/trevor-noah-omicron-how-did-that-happen,742,<p>Late-night hosts discuss the US travel ban following the discovery of the Omicron variant and supply chain concerns on Cyber Monday</p>,Culture,Arts,article,Adrian Horton,"Late-night TV roundup, Stephen Colbert, Trevor Noah, Culture, US television, TV comedy, Comedy, Television, Television & radio, Jimmy Kimmel, Coronavirus, Omicron variant",culture/2021/nov/30/trevor-noah-omicron-how-did-that-happen
Far-right TV pundit Éric Zemmour to run for French presidency,2021-11-30T17:04:46Z,"<p>It is time to ‘save’ France, controversial figure says as he reads video speech posted on social media</p>",https://www.theguardian.com/world/2021/nov/30/far-right-tv-pundit-eric-zemmour-to-run-for-french-presidency,638,"<p>It is time to ‘save’ France, controversial figure says as he reads video speech posted on social media</p>",World news,News,article,Angelique Chrisafis in Paris,"France, Europe, World news, The far right",world/2021/nov/30/far-right-tv-pundit-eric-zemmour-to-run-for-french-presidency
Texas man given nine years in prison over $1.6m Covid Lamborghini fraud,2021-11-30T17:02:49Z,<p>Lee Price pleaded guilty to wire fraud and money laundering after obtaining relief loans and spending it on luxury items</p>,https://www.theguardian.com/us-news/2021/nov/30/texas-man-prison-lamborghini-covid-relief-fraud,398,<p>Lee Price pleaded guilty to wire fraud and money laundering after obtaining relief loans and spending it on luxury items</p>,US news,News,article,Maya Yang,"Texas, Coronavirus, US news, World news",us-news/2021/nov/30/texas-man-prison-lamborghini-covid-relief-fraud
Trump called aides hours before Capitol riot to discuss how to stop Biden victory,2021-11-30T13:36:25Z,<p>Sources tell Guardian Trump pressed lieutenants at Willard hotel in Washington about ways to delay certification of election result</p>,https://www.theguardian.com/us-news/2021/nov/30/donald-trump-called-top-aides-capitol-riot-biden,1447,<p>Sources tell Guardian Trump pressed lieutenants at Willard hotel in Washington about ways to delay certification of election result</p>,US news,News,article,Hugo Lowell in Washington,"US Capitol attack, US politics, US news, Donald Trump",us-news/2021/nov/30/donald-trump-called-top-aides-capitol-riot-biden
Renegades: Born in the USA by Barack Obama and Bruce Springsteen – review,2021-11-30T11:00:02Z,"<p>The American figureheads and friends discuss their childhoods, their debt to strong women and the illusion of the American dream in a series of candid conversations garlanded with unseen photographs</p>",https://www.theguardian.com/books/2021/nov/30/renegades-born-in-the-usa-by-barack-obama-and-bruce-springsteen-review,757,"<p>The American figureheads and friends discuss their childhoods, their debt to strong women and the illusion of the American dream in a series of candid conversations garlanded with unseen photographs</p>",Books,Arts,article,Kitty Empire,"Society books, Books, Bruce Springsteen, Barack Obama, Culture",books/2021/nov/30/renegades-born-in-the-usa-by-barack-obama-and-bruce-springsteen-review
The plan to transform one of New York City’s dirtiest freeways into green space,2021-11-30T11:00:02Z,<p>The noxious Cross Bronx Expressway could get an upgrade thanks to new federal funding</p>,https://www.theguardian.com/us-news/2021/nov/30/plan-transform-cross-bronx-expressway-green-space,755,<p>The noxious Cross Bronx Expressway could get an upgrade thanks to new federal funding</p>,US news,News,article,Aliya Uteuova,"New York, US news, Environment, Cities",us-news/2021/nov/30/plan-transform-cross-bronx-expressway-green-space
