headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Biden poised to ‘repair’ judiciary after securing Senate majority,2022-12-31T19:53:05Z,<p>The Democrat-controlled Senate could help undo what Trump sowed during his own record-breaking pace of appointments</p>,https://www.theguardian.com/us-news/2022/dec/31/biden-transform-us-judiciary-senate-confirmations,1283,<p>The Democrat-controlled Senate could help undo what Trump sowed during his own record-breaking pace of appointments</p>,US news,News,article,Joan E Greve,"Joe Biden, US justice system, Democrats, US supreme court, Biden administration, US news, Law (US)",us-news/2022/dec/31/biden-transform-us-judiciary-senate-confirmations
‘I’ve got to get out and tell people’: Pete Buttigieg on his road ahead,2022-12-31T19:45:21Z,<p>Can the US revitalise its infrastructure? Is the US ready for a gay president? And does Buttigieg still plan to run one day?</p>,https://www.theguardian.com/us-news/2022/dec/31/pete-buttigieg-interview-gay-president,2298,<p>Can the US revitalise its infrastructure? Is the US ready for a gay president? And does Buttigieg still plan to run one day?</p>,US news,News,article,David Smith in Washington,"Pete Buttigieg, US news, US politics, Infrastructure, Biden administration, US domestic policy, Democrats",us-news/2022/dec/31/pete-buttigieg-interview-gay-president
Nell Zink: ‘Guys who like Kafka are insufferable’,2022-12-31T18:00:24Z,"<p>The American novelist on being from the wrong side of the tracks, quitting Twitter and the dangers of studying philosophy</p>",https://www.theguardian.com/books/2022/dec/31/nell-zink-guys-who-like-kafka-are-insufferable-avalon,1079,"<p>The American novelist on being from the wrong side of the tracks, quitting Twitter and the dangers of studying philosophy</p>",Books,Arts,article,Anthony Cummins,"Fiction, Books, Culture",books/2022/dec/31/nell-zink-guys-who-like-kafka-are-insufferable-avalon
"The year in patriarchy: a dancing PM, an ‘inclusive’ M&M, and lots of protests",2022-12-31T14:00:19Z,<p>2022 saw a stunning reverse on reproductive rights in the US but there were also victories for women – and the plain bizarre</p>,https://www.theguardian.com/commentisfree/2022/dec/31/the-year-in-patriarchy-a-dancing-pm-an-inclusive-mm-and-lots-of-protests,1171,<p>2022 saw a stunning reverse on reproductive rights in the US but there were also victories for women – and the plain bizarre</p>,Opinion,Opinion,article,Arwa Mahdawi,"Women's rights and gender equality, Women in politics",commentisfree/2022/dec/31/the-year-in-patriarchy-a-dancing-pm-an-inclusive-mm-and-lots-of-protests
23 for 2023: the unmissable sporting events over the next 12 months,2022-12-31T10:00:15Z,"<p>A year of World Cups, from the women’s T20 and football’s down under all the way through to the men’s rugby in France and cricket in India</p>",https://www.theguardian.com/sport/2022/dec/31/23-for-2023-the-unmissable-sporting-events-over-the-next-12-months,2406,"<p>A year of World Cups, from the women’s T20 and football’s down under all the way through to the men’s rugby in France and cricket in India</p>",Sport,Sport,article,Sachin Nakrani,Sport,sport/2022/dec/31/23-for-2023-the-unmissable-sporting-events-over-the-next-12-months
The world in 2023: what our writers say you should watch out for,2022-12-31T10:00:14Z,<p>From Ukraine developments and China’s Covid surge to renewable energy and hope for the Amazon</p>,https://www.theguardian.com/world/2022/dec/31/the-world-in-2023-what-our-writers-say-you-should-watch-out-for,3430,<p>From Ukraine developments and China’s Covid surge to renewable energy and hope for the Amazon</p>,World news,News,article,Guardian staff,"World news, Ukraine, Energy, China, Europe, Russia, Brazil, Amazon rainforest, Climate crisis, Environment, Iran, Japan, Africa, Palestine, Israel, Nigeria, Haiti, Democratic Republic of the Congo, South Africa",world/2022/dec/31/the-world-in-2023-what-our-writers-say-you-should-watch-out-for
Ginni Thomas ‘never spoke’ about 2020 vote to supreme court justice husband,2022-12-30T21:34:58Z,"<p>Clarence Thomas’s wife says couple did not discuss challenges to Biden’s election victory, in testimony released by January 6 panel</p>",https://www.theguardian.com/us-news/2022/dec/30/ginni-thomas-clarence-thomas-2020-election,727,"<p>Clarence Thomas’s wife says couple did not discuss challenges to Biden’s election victory, in testimony released by January 6 panel</p>",US news,News,article,David Smith in Washington,"Clarence Thomas, US politics, US supreme court, US news, Republicans, US elections 2020",us-news/2022/dec/30/ginni-thomas-clarence-thomas-2020-election
Trump says tax returns release will ‘lead to horrible things for so many people’ – as it happened,2022-12-30T20:50:21Z,"<ul><li>Committee voted last week to make documents public</li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",https://www.theguardian.com/us-news/live/2022/dec/30/donald-trump-tax-returns-us-politics-live,4016,"<ul><li>Committee voted last week to make documents public</li><li><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Sign up to receive First Thing – our daily briefing by email</a></li></ul>",US news,News,liveblog,Maya Yang,"US politics, Donald Trump, US news, House of Representatives, US Congress, Democrats, Republicans, US taxation, World news, Donald Trump trials",us-news/live/2022/dec/30/donald-trump-tax-returns-us-politics-live
"‘Olê, olá! Lula!’: Brazil progressives celebrate Jair Bolsonaro’s departure",2022-12-30T19:03:05Z,"<p>The president tearfully bid farewell while Lula supporters cheered the end of an era of environmental disaster</p><ul><li><strong><a href=""https://www.theguardian.com/world/2022/dec/30/brazil-prepares-to-say-goodbye-to-pele-as-it-welcomes-new-president-lula-da-silva"">Brazil prepares to say goodbye to Pelé as it welcomes a new president</a></strong></li></ul>",https://www.theguardian.com/world/2022/dec/30/brazil-jair-bolsonaro-lula-inauguration,863,"<p>The president tearfully bid farewell while Lula supporters cheered the end of an era of environmental disaster</p><ul><li><strong><a href=""https://www.theguardian.com/world/2022/dec/30/brazil-prepares-to-say-goodbye-to-pele-as-it-welcomes-new-president-lula-da-silva"">Brazil prepares to say goodbye to Pelé as it welcomes a new president</a></strong></li></ul>",World news,News,article,Tom Phillips in Brasília,Brazil,world/2022/dec/30/brazil-jair-bolsonaro-lula-inauguration
Trump tax returns show China bank account as six years of records released,2022-12-30T18:48:29Z,"<p>Returns date from 2015 to 2020 and span nearly 6,000 pages as former president rails against effort by ‘radical left Democrats’</p>",https://www.theguardian.com/us-news/2022/dec/30/trump-tax-returns-released-us-house-committee,1196,"<p>Returns date from 2015 to 2020 and span nearly 6,000 pages as former president rails against effort by ‘radical left Democrats’</p>",US news,News,article,Sam Levine in New York and David Smith in Washington,"Donald Trump, US news, Melania Trump, US taxation, World news, Republicans, US politics, US Congress, Donald Trump trials",us-news/2022/dec/30/trump-tax-returns-released-us-house-committee
