headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
"Starmer, Brown, Sunak and Hunt lead tributes to former chancellor Alistair Darling – as it happened",2023-11-30T22:32:54Z,"<p>Alistair Darling was ‘one of the great chancellors’, says Jeremy Hunt, while Gordon Brown remembers “a statesman of unimpeachable integrity”</p><ul><li><a href=""https://www.theguardian.com/politics/2023/nov/30/former-chancellor-alistair-darling-dies-aged-70"">Former chancellor Alistair Darling dies aged 70</a></li><li>Analysis: <a href=""https://www.theguardian.com/politics/2023/nov/30/how-underrated-chancellor-alistair-darling-helped-weather-financial-crisis"">How underrated chancellor Alistair Darling helped weather financial crisis</a></li></ul>",https://www.theguardian.com/business/live/2023/nov/30/opec-meeting-oil-output-cuts-french-economy-shrinks-eurozone-inflation-business-live,9051,"<p>Alistair Darling was ‘one of the great chancellors’, says Jeremy Hunt, while Gordon Brown remembers “a statesman of unimpeachable integrity”</p><ul><li><a href=""https://www.theguardian.com/politics/2023/nov/30/former-chancellor-alistair-darling-dies-aged-70"">Former chancellor Alistair Darling dies aged 70</a></li><li>Analysis: <a href=""https://www.theguardian.com/politics/2023/nov/30/how-underrated-chancellor-alistair-darling-helped-weather-financial-crisis"">How underrated chancellor Alistair Darling helped weather financial crisis</a></li></ul>",Business,News,liveblog,Graeme Wearden,"Business, Stock markets, FTSE, Opec, Eurozone, Inflation, Alistair Darling, Scotland",business/live/2023/nov/30/opec-meeting-oil-output-cuts-french-economy-shrinks-eurozone-inflation-business-live
House debates resolution to expel Republican George Santos – as it happened,2023-11-30T21:36:11Z,"<p>This live blog is now closed. For our latest report on Santos, click below:</p><ul><li><a href=""https://www.theguardian.com/us-news/2023/nov/30/george-santos-expulsion-vote-speech"">Santos makes final bid to avoid expulsion</a></li></ul>",https://www.theguardian.com/us-news/live/2023/nov/30/george-santos-house-expulsion-vote-latest-updaets,4048,"<p>This live blog is now closed. For our latest report on Santos, click below:</p><ul><li><a href=""https://www.theguardian.com/us-news/2023/nov/30/george-santos-expulsion-vote-speech"">Santos makes final bid to avoid expulsion</a></li></ul>",US news,News,liveblog,Maanvi Singh (now); Maya Yang and Gloria Oladipo (earlier),"Donald Trump, US politics, George Santos, Republicans, US Congress, House of Representatives, US news, New York, Matt Gaetz",us-news/live/2023/nov/30/george-santos-house-expulsion-vote-latest-updaets
Latin America remembers Kissinger’s ‘profound moral wretchedness’,2023-11-30T20:16:09Z,<p>US statesman’s encouragement of Pinochet’s coup in Chile and his backing for Argentina’s military dictatorship left lasting stain</p>,https://www.theguardian.com/us-news/2023/nov/30/henry-kissinger-chile-argentina-south-america,852,<p>US statesman’s encouragement of Pinochet’s coup in Chile and his backing for Argentina’s military dictatorship left lasting stain</p>,US news,News,article,"John Bartlett in Santiago, Uki Goñi in Buenos Aires and Julian Borger in Washington","Henry Kissinger, Chile, World news, US news, Americas, Argentina",us-news/2023/nov/30/henry-kissinger-chile-argentina-south-america
" As Gavin Newsom’s political star rises, some Californians are wary of his ‘new persona’",2023-11-30T19:51:19Z,"<p>Governor has been busy campaigning over the last few months, but his approval rating sank to an all-time low and his constituents are growing increasingly skeptical</p>",https://www.theguardian.com/us-news/2023/nov/30/gavin-newsom-approval-rating-california,1149,"<p>Governor has been busy campaigning over the last few months, but his approval rating sank to an all-time low and his constituents are growing increasingly skeptical</p>",US news,News,article,"Maanvi Singh in Oakland, California","Gavin Newsom, California, US elections 2024, US news, US politics, Ron DeSantis",us-news/2023/nov/30/gavin-newsom-approval-rating-california
"George Santos: a creature of Congress, dark money and limitless Republican hypocrisy",2023-11-30T19:00:01Z,"<p>The New York fabulist faces expulsion but the fault for his rise lies with Trump, McCarthy, McConnell and the supreme court</p>",https://www.theguardian.com/commentisfree/2023/nov/30/george-santos-expulsion-republican-trump-mcconell,1734,"<p>The New York fabulist faces expulsion but the fault for his rise lies with Trump, McCarthy, McConnell and the supreme court</p>",Opinion,Opinion,article,Sidney Blumenthal,"George Santos, Republicans, US politics, US Congress, House of Representatives, US political financing, US news, New York, US crime, World news",commentisfree/2023/nov/30/george-santos-expulsion-republican-trump-mcconell
Praise and criticism as world reacts to death of Henry Kissinger,2023-11-30T17:02:00Z,"<p>Vladimir Putin among those offering condolences and praising former US secretary of state, amid division over legacy</p>",https://www.theguardian.com/us-news/2023/nov/30/a-towering-figure-world-leaders-pay-tribute-to-henry-kissinger,1476,"<p>Vladimir Putin among those offering condolences and praising former US secretary of state, amid division over legacy</p>",US news,News,article,"Helen Davidson, Andrew Roth, Chi-hui Lin, Justin McCurry, Lam Nguyen, Tom Phillips, Lorenzo Tondo and Rebecca Ratcliffe","Henry Kissinger, US news, US politics, World news",us-news/2023/nov/30/a-towering-figure-world-leaders-pay-tribute-to-henry-kissinger
Jimmy Kimmel on Spotify Wrapped: ‘More embarrassing than your porn search history’,2023-11-30T16:03:54Z,<p>Late-night hosts discuss their year-end lists on the streaming service and George Santos’s possible removal from Congress</p>,https://www.theguardian.com/culture/2023/nov/30/jimmy-kimmel-spotify-wrapped-late-night-recap,540,<p>Late-night hosts discuss their year-end lists on the streaming service and George Santos’s possible removal from Congress</p>,Culture,Arts,article,Guardian staff,"Late-night TV roundup, Jimmy Kimmel, Michelle Wolf, TV comedy, Comedy, Culture, Television, Television & radio",culture/2023/nov/30/jimmy-kimmel-spotify-wrapped-late-night-recap
 Biden faces criticism on Israel-Hamas war stance after X post sows confusion,2023-11-30T12:00:49Z,"<p>US president’s account tweeted part of his remarks from last week without context, sparking flurry of differing interpretations </p>",https://www.theguardian.com/us-news/2023/nov/30/joe-biden-israel-gaza-ceasefire-politics,1195,"<p>US president’s account tweeted part of his remarks from last week without context, sparking flurry of differing interpretations </p>",US news,News,article,David Smith in Washington,"Joe Biden, US news, US elections 2024, Israel, Hamas, Gaza, Palestine",us-news/2023/nov/30/joe-biden-israel-gaza-ceasefire-politics
"First Thing: Henry Kissinger, US foreign policy giant, dies aged 100",2023-11-30T11:17:16Z,"<p>Former secretary of state under Richard Nixon became one of the most prominent and controversial figures of US foreign policy in the 20th century. Plus, what’s happening on the first day of Cop28</p><ul><li><strong><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></strong></li></ul>",https://www.theguardian.com/us-news/2023/nov/30/first-thing-henry-kissinger-us-foreign-policy-giant-dies-aged-100,1834,"<p>Former secretary of state under Richard Nixon became one of the most prominent and controversial figures of US foreign policy in the 20th century. Plus, what’s happening on the first day of Cop28</p><ul><li><strong><a href=""https://www.theguardian.com/info/2018/sep/17/guardian-us-morning-briefing-sign-up-to-stay-informed"">Don’t already get First Thing in your inbox? Sign up here</a></strong></li></ul>",US news,News,article,"Chris Michael, US news editor","US news, Henry Kissinger",us-news/2023/nov/30/first-thing-henry-kissinger-us-foreign-policy-giant-dies-aged-100
Change is coming. The question is: what kind of change will it be?,2023-11-30T10:18:46Z,"<p>The challenges we face are enormous – economic, environmental, political. Our future is at stake, so let’s come together and win</p>",https://www.theguardian.com/commentisfree/2023/nov/30/bernie-sanders-trump-political-divide,1411,"<p>The challenges we face are enormous – economic, environmental, political. Our future is at stake, so let’s come together and win</p>",Opinion,Opinion,article,Bernie Sanders,"US politics, Republicans, Democrats, Climate crisis, US news, Environment, World news, US economy, Donald Trump, Bernie Sanders, Joe Biden, Business",commentisfree/2023/nov/30/bernie-sanders-trump-political-divide
