headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
US passes 6m cases – as it happened,2020-08-31T23:31:55Z,"<p><a href=""https://www.theguardian.com/world/live/2020/aug/31/coronavirus-live-news-us-infections-near-6m-uk-records-highest-cases-since-june?page=with:block-5f4ce1778f08ac62b0fb37f9#block-5f4ce1778f08ac62b0fb37f9"">Scotland records 160 new cases overnight</a>; <a href=""https://www.theguardian.com/world/live/2020/aug/31/coronavirus-live-news-us-infections-near-6m-uk-records-highest-cases-since-june?page=with:block-5f4ca7a68f088598bc535f38#block-5f4ca7a68f088598bc535f38"">Russia reports almost 5,000 new cases</a>. This blog is closed. Follow the latest updates below.</p><ul><li><a href=""https://www.theguardian.com/world/live/2020/sep/01/coronavirus-live-news-who-says-states-cant-pretend-pandemic-is-over-french-cases-rise-50-in-august"">Coronavirus – latest updates</a></li></ul>",https://www.theguardian.com/world/live/2020/aug/31/coronavirus-live-news-us-infections-near-6m-uk-records-highest-cases-since-june,15472,"<p><a href=""https://www.theguardian.com/world/live/2020/aug/31/coronavirus-live-news-us-infections-near-6m-uk-records-highest-cases-since-june?page=with:block-5f4ce1778f08ac62b0fb37f9#block-5f4ce1778f08ac62b0fb37f9"">Scotland records 160 new cases overnight</a>; <a href=""https://www.theguardian.com/world/live/2020/aug/31/coronavirus-live-news-us-infections-near-6m-uk-records-highest-cases-since-june?page=with:block-5f4ca7a68f088598bc535f38#block-5f4ca7a68f088598bc535f38"">Russia reports almost 5,000 new cases</a>. This blog is closed. Follow the latest updates below.</p><ul><li><a href=""https://www.theguardian.com/world/live/2020/sep/01/coronavirus-live-news-who-says-states-cant-pretend-pandemic-is-over-french-cases-rise-50-in-august"">Coronavirus – latest updates</a></li></ul>",World news,News,liveblog,"Jessica Murray (now); Kevin Rawlinson, Sarah Marsh and Alison Rourke (earlier)","US news, Trump administration, UK news, Colombia, India",world/live/2020/aug/31/coronavirus-live-news-us-infections-near-6m-uk-records-highest-cases-since-june
Trump weakens Obama-era rules on toxic wastewater from coal plants,2020-08-31T21:49:40Z,<ul><li>Steam-based plants third biggest source of toxic wastewater</li><li>Pollutants released into water linked to cancer and other illness</li></ul>,https://www.theguardian.com/environment/2020/aug/31/trump-toxic-water-pollution-wastewater,405,<ul><li>Steam-based plants third biggest source of toxic wastewater</li><li>Pollutants released into water linked to cancer and other illness</li></ul>,Environment,News,article,Emily Holden in Washington,"Pollution, US Environmental Protection Agency, Environment, US news, Trump administration, US politics, World news, Coal, Energy, Fossil fuels",environment/2020/aug/31/trump-toxic-water-pollution-wastewater
"Morning mail: China detains Australian journalist, US tops 6m Covid cases, Ottolenghi spring recipes",2020-08-31T20:55:41Z,"<p><strong>Tuesday</strong>: Cheng Lei, a TV anchor for a Chinese state-controlled broadcaster, has been held since 14 August. Plus, Full Story on the Aboriginal flag</p>",https://www.theguardian.com/australia-news/2020/sep/01/morning-mail-china-detains-australian-journalist-us-tops-6m-covid-cases-ottolenghi-spring-recipes,1095,"<p><strong>Tuesday</strong>: Cheng Lei, a TV anchor for a Chinese state-controlled broadcaster, has been held since 14 August. Plus, Full Story on the Aboriginal flag</p>",Australia news,News,article,Emilie Gramenz,,australia-news/2020/sep/01/morning-mail-china-detains-australian-journalist-us-tops-6m-covid-cases-ottolenghi-spring-recipes
Democrats push to register 1m voters in attempt to rip Texas from Trump,2020-08-31T18:45:22Z,<p>The state is crucial for Republicans if they want to retain the presidency. Their opponents are hoping the young and people of color can help them to victory</p>,https://www.theguardian.com/us-news/2020/aug/31/democrats-push-to-register-voters-in-attempt-to-rip-texas-from-trump,743,<p>The state is crucial for Republicans if they want to retain the presidency. Their opponents are hoping the young and people of color can help them to victory</p>,US news,News,article,Alexandra Villarreal in Austin,"Texas, US elections 2020, Republicans, Democrats, US voting rights, US politics, US news",us-news/2020/aug/31/democrats-push-to-register-voters-in-attempt-to-rip-texas-from-trump
Voice of America journalists condemn Trump-backed boss over 'spy' remarks,2020-08-31T18:44:23Z,<ul><li>Staff letter says CEO Michael Pack is putting reporters at risk</li><li>Pack suggested being a journalist was ‘a great cover for a spy’</li></ul>,https://www.theguardian.com/us-news/2020/aug/31/voice-of-america-journalists-trump-boss-michael-pack,805,<ul><li>Staff letter says CEO Michael Pack is putting reporters at risk</li><li>Pack suggested being a journalist was ‘a great cover for a spy’</li></ul>,US news,News,article,Julian Borger in Washington,"US politics, Media, Donald Trump, US news, World news",us-news/2020/aug/31/voice-of-america-journalists-trump-boss-michael-pack
Steve Bannon gets May 2021 trial date in We Build the Wall fraud case,2020-08-31T18:34:50Z,<p>Bannon was arrested in August on a luxury yacht and is alleged to have siphoned money from an online fundraiser for Trump’s border wall</p>,https://www.theguardian.com/us-news/2020/aug/31/steve-bannon-new-york-court-fraud-case-we-build-wall,690,<p>Bannon was arrested in August on a luxury yacht and is alleged to have siphoned money from an online fundraiser for Trump’s border wall</p>,US news,News,article,Victoria Bekiempis in New York,"Donald Trump, Steve Bannon, US news, US crime, New York",us-news/2020/aug/31/steve-bannon-new-york-court-fraud-case-we-build-wall
'Rest in peace Jay': sympathy for the far right foretells Trump's election strategy,2020-08-31T17:36:16Z,<p>The president has shown a lifelong penchant for inflaming racist hatreds and fears – expect much more of this before November</p>,https://www.theguardian.com/us-news/2020/aug/31/trump-rip-jay-portland-oregon,889,<p>The president has shown a lifelong penchant for inflaming racist hatreds and fears – expect much more of this before November</p>,US news,News,article,Tom McCarthy national affairs correspondent,"Donald Trump, US news, US politics, World news, Portland, Republicans, US elections 2020, Joe Biden, Democrats",us-news/2020/aug/31/trump-rip-jay-portland-oregon
Proms changes replace jingoism with hope,2020-08-31T16:16:41Z,"<p>Readers air their views in the debate over the traditional flag-waving anthems Rule, Britannia! and Land of Hope and Glory</p>",https://www.theguardian.com/music/2020/aug/31/proms-changes-replace-jingoism-with-hope,569,"<p>Readers air their views in the debate over the traditional flag-waving anthems Rule, Britannia! and Land of Hope and Glory</p>",Music,Arts,article,Letters,"Proms, Edward Elgar, Classical music, Boris Johnson, Women's suffrage, William Blake, Music, Slavery, British empire",music/2020/aug/31/proms-changes-replace-jingoism-with-hope
John Oliver on the RNC: 'Full-throated denial of objective reality',2020-08-31T16:12:24Z,<p>The Last Week Tonight host tears apart the Republican national convention’s triumphant vision of America after the shooting of Jacob Blake in Kenosha</p>,https://www.theguardian.com/tv-and-radio/2020/aug/31/john-oliver-rnc-full-throated-denial-objective-reality,986,<p>The Last Week Tonight host tears apart the Republican national convention’s triumphant vision of America after the shooting of Jacob Blake in Kenosha</p>,Television & radio,Arts,article,Adrian Horton,"Late-night TV roundup, John Oliver, TV comedy, Comedy, Culture, Television & radio, Television",tv-and-radio/2020/aug/31/john-oliver-rnc-full-throated-denial-objective-reality
"When politicians cite Covid-19 statistics, they may be wrong – it doesn't mean the numbers are",2020-08-31T13:53:02Z,<p>Statisticians would welcome an inquiry into their role in this crisis – they have done a good job<br><br></p><ul><li>David Spiegelhalter is the author of The Art of Statistics</li></ul>,https://www.theguardian.com/commentisfree/2020/aug/31/politicians-covid-19-statistics-statisticians,1043,<p>Statisticians would welcome an inquiry into their role in this crisis – they have done a good job<br><br></p><ul><li>David Spiegelhalter is the author of The Art of Statistics</li></ul>,Opinion,Opinion,article,David Spiegelhalter,"Coronavirus, Infectious diseases, Mathematics, Science, World news",commentisfree/2020/aug/31/politicians-covid-19-statistics-statisticians
