headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
"Morning Mail: Student loan ‘scam’ targeted ‘poor kids’, Sudan fighting spreads, coronation oath row",2023-04-30T20:41:28Z,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=mm_sfl"">our Afternoon Update newsletter</a></p>",https://www.theguardian.com/australia-news/2023/may/01/morning-mail-student-loan-scam-targeted-poor-kids-sudan-fighting-spreads-coronation-oath-row,893,"<p>Want to get this in your inbox every weekday? <a href=""https://www.theguardian.com/australia-news/2022/sep/23/morning-mail-newsletter-best-daily-news-email-guardian-australia-free-sign-up-inbox-subscribe?CMP=cvau_sfl&amp;CMP=mm_sfl"">Sign up for the Morning Mail here</a>, and finish your day with <a href=""https://www.theguardian.com/australia-news/2022/oct/13/afternoon-update-newsletter-best-daily-news-email-guardian-australia-free-sign-up?CMP=cvau_sfl&amp;CMP=mm_sfl"">our Afternoon Update newsletter</a></p>",Australia news,News,article,Charlotte Graham-McLay,Australia news,australia-news/2023/may/01/morning-mail-student-loan-scam-targeted-poor-kids-sudan-fighting-spreads-coronation-oath-row
Florida’s rightwing governor Ron DeSantis backs Kemi Badenoch’s ‘war on woke’,2023-04-30T14:38:29Z,<p>Republican expected to run for nomination supports UK business secretary’s attempt to stop the left ‘corrupting British society’</p>,https://www.theguardian.com/us-news/2023/apr/30/ron-desantis-backs-kemi-badenochs-war-on-woke,707,<p>Republican expected to run for nomination supports UK business secretary’s attempt to stop the left ‘corrupting British society’</p>,US news,News,article,Heather Stewart,"Ron DeSantis, Republicans, US politics, Kemi Badenoch, Politics, US news, World news",us-news/2023/apr/30/ron-desantis-backs-kemi-badenochs-war-on-woke
"They call it ‘national conservatism’ but it’s a divisive, far-right movement. Why are Tories embracing it?",2023-04-30T12:51:53Z,<p>High-ranking government members hope to make political capital out of their own failures. Labour must reject this cynicism</p>,https://www.theguardian.com/commentisfree/2023/apr/30/national-conservatism-far-right-divisive-tories,1201,<p>High-ranking government members hope to make political capital out of their own failures. Labour must reject this cynicism</p>,Opinion,Opinion,article,John Harris,"Conservatives, Suella Braverman, Michael Gove, Politics, Far right, UK news",commentisfree/2023/apr/30/national-conservatism-far-right-divisive-tories
Sunak’s sushi train Tories are like a banquet of filth,2023-04-30T09:00:00Z,<p>Oliver Dowden’s appointment as deputy PM proves that the Conservatives’ shallow well of talent is as rancid as our waterways</p>,https://www.theguardian.com/commentisfree/2023/apr/30/sunak-sushi-train-tories-are-like-a-banquet-of-filth,1011,<p>Oliver Dowden’s appointment as deputy PM proves that the Conservatives’ shallow well of talent is as rancid as our waterways</p>,Opinion,Opinion,article,Stewart Lee,"Dominic Raab, Oliver Dowden, Rishi Sunak, Politics, Conservatives",commentisfree/2023/apr/30/sunak-sushi-train-tories-are-like-a-banquet-of-filth
‘We need to read the room’: GOP divided on abortion as Democrats unite for 2024,2023-04-30T07:00:05Z,<p>Democrats center abortion rights in early stages of presidential campaign while Republicans waver over unpopular position</p>,https://www.theguardian.com/world/2023/apr/30/republicans-divided-abortion-democrats-united-2024-election,1702,<p>Democrats center abortion rights in early stages of presidential campaign while Republicans waver over unpopular position</p>,World news,News,article,Lauren Gambino in Washington DC,"Abortion, US news, US politics, Republicans, Democrats, US elections 2024",world/2023/apr/30/republicans-divided-abortion-democrats-united-2024-election
Danger and deja vu: what 2011 can tell us about the US debt ceiling crisis,2023-04-30T07:00:05Z,<p>Congress appears to be facing its biggest debt standoff in years – and the consequences of default could be disastrous</p>,https://www.theguardian.com/business/2023/apr/30/us-debt-ceiling-congress-republicans-democrats-2011,1499,<p>Congress appears to be facing its biggest debt standoff in years – and the consequences of default could be disastrous</p>,Business,News,article,Lauren Aratani in New York,"US economy, US politics, Biden administration, Business, Economics, US news, Kevin McCarthy, US Congress, Republicans, Democrats, US debt ceiling",business/2023/apr/30/us-debt-ceiling-congress-republicans-democrats-2011
It’s out $787.5m and top host Tucker Carlson. What’s next for Fox News?,2023-04-30T07:00:04Z,<p>As 2024 election season gets under way the network must figure out how to keep its audience – and its advertisers – happy</p>,https://www.theguardian.com/media/2023/apr/30/what-next-fox-news-lawsuit-tucker-carlson-firing,1114,<p>As 2024 election season gets under way the network must figure out how to keep its audience – and its advertisers – happy</p>,Media,News,article,Adam Gabbatt,"Fox News, US news, Fox, Media, US television industry, Fox News-Dominion case",media/2023/apr/30/what-next-fox-news-lawsuit-tucker-carlson-firing
‘They say I’m ancient’: Biden speech to White House media proves to be one for the ages  ,2023-04-30T06:40:25Z,"<p>The 80-year-old US president chooses annual address to have some fun with a crucial voter concern, mixed with digs at Don Lemon and Fox News</p>",https://www.theguardian.com/us-news/2023/apr/30/they-say-im-ancient-biden-speech-to-white-house-media-proves-to-be-one-for-the-ages,1007,"<p>The 80-year-old US president chooses annual address to have some fun with a crucial voter concern, mixed with digs at Don Lemon and Fox News</p>",US news,News,article,David Smith in Washington,"US politics, Joe Biden, Media, US news",us-news/2023/apr/30/they-say-im-ancient-biden-speech-to-white-house-media-proves-to-be-one-for-the-ages
Veep hunting season has opened. But Kamala Harris is in with a shot at the presidency,2023-04-30T06:00:03Z,<p>Republicans are already targeting Biden’s vice-president with attack ads. The 2024 election race is her chance to show she’s a winner – and the conventional wisdom is wrong</p>,https://www.theguardian.com/commentisfree/2023/apr/30/veep-hunting-season-has-opened-but-kamala-harris-is-in-with-a-shot-at-the-presidency,946,<p>Republicans are already targeting Biden’s vice-president with attack ads. The 2024 election race is her chance to show she’s a winner – and the conventional wisdom is wrong</p>,Opinion,Opinion,article,Simon Tisdall,"Kamala Harris, Joe Biden, US elections 2024, US politics",commentisfree/2023/apr/30/veep-hunting-season-has-opened-but-kamala-harris-is-in-with-a-shot-at-the-presidency
Biden reduces sentences of 31 people convicted of nonviolent drug offences,2023-04-29T20:09:32Z,<p>White House announces offenders to be moved to home confinement and they will not have to pay remainder of fines</p>,https://www.theguardian.com/us-news/2023/apr/29/biden-commutes-sentences-drug-offences,495,<p>White House announces offenders to be moved to home confinement and they will not have to pay remainder of fines</p>,US news,News,article,Maya Yang,"Joe Biden, US news, US politics, Drugs, Biden administration",us-news/2023/apr/29/biden-commutes-sentences-drug-offences
